file,files,regione,firmatario,tipo_30,tipo_10
12_2406_rta_12_241003104626_4166---PROTOCOLLODIINTESAMUNICIPIOXV.txt,12_2406_rta_12_241003104626_4166---PROTOCOLLODIINTESAMUNICIPIOXV.txt,Lazio,DIFFERENZA DONNA - ASSOCIAZIONE DI DONNE CONTRO LA VIOLENZA ALLE DONNE APS,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
12_2406_rta_12_241003114137_4166---PROTOCOLLODIINTESAROMAVOLLEYEDD.txt,12_2406_rta_12_241003114137_4166---PROTOCOLLODIINTESAROMAVOLLEYEDD.txt,Lazio,DIFFERENZA DONNA APS,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
12_2406_rta_12_240926134140_4166---Protocollointesa.txt,12_2406_rta_12_240926134140_4166---Protocollointesa.txt,Lazio,Diaconia Soc.Coop Sociale,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
03_2406_rta_03_240923113114_4166---ProtocolloReteAddaMartesanasottoscritto.txt,03_2406_rta_03_240923113114_4166---ProtocolloReteAddaMartesanasottoscritto.txt,Lombardia,Dialogica Cooperativa Sociale,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
01_2406_rta_01_240924140705_4166---LesConvenzionecoprogettazione.txt,01_2406_rta_01_240924140705_4166---LesConvenzionecoprogettazione.txt,Piemonte,ELIOS Società Cooperativa Sociale,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
03_2406_rta_03_240923171949_4166---PROTOCOLLOD'INTESARETETERRITORIALEANTIVIOLENZAVALLETROMPIA2024.txt,03_2406_rta_03_240923171949_4166---PROTOCOLLOD'INTESARETETERRITORIALEANTIVIOLENZAVALLETROMPIA2024.txt,Lombardia,FORUM TERRITORIALE TERZO SETTORE,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
03_2406_rta_03_240926144324_4166---Protocollodiintesa.txt,03_2406_rta_03_240926144324_4166---Protocollodiintesa.txt,Lombardia,"Fondazione ""Fare Famiglia-Onlus",Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,Liguria,Fondazione Auxilium,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
03_2406_rta_03_240926144324_4166---Protocollodiintesa.txt,03_2406_rta_03_240926144324_4166---Protocollodiintesa.txt,Lombardia,Fondazione Centro di consulenza per la famiglia-onlus,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
18_2406_rta_18_240926102333_4166---accordodiretecentroaiutodonna.txt,18_2406_rta_18_240926102333_4166---accordodiretecentroaiutodonna.txt,Calabria,Fondazione Città Solidale Onlus,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
11_2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023.txt,11_2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023.txt,Marche,Fondazione Sagrini Onlus,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
13_2406_rta_13_241122101856_4166---Protocollodirete_AlphaGuardiagrele.txt,13_2406_rta_13_241122101856_4166---Protocollodirete_AlphaGuardiagrele.txt,Abruzzo,Fondazione San Camillo De Lellis,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
03_2406_rta_03_240926144324_4166---Protocollodiintesa.txt,03_2406_rta_03_240926144324_4166---Protocollodiintesa.txt,Lombardia,Fondazione Somaschi Onlus,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
12_2406_rta_12_241003101925_4166---ProtocolloFormazioneObiettivoUomo.txt,12_2406_rta_12_241003101925_4166---ProtocolloFormazioneObiettivoUomo.txt,Lazio,Formazione Obiettivo Uomo Società Cooperativa Sociale Onlus,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,Emilia-Romagna,Forum Donne Giuriste di Reggio Emilia,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,Lombardia,Forum provinciale del Terzo Settore,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
12_2406_rta_12_241002115125_4166---2protCAVTITANO-AmiciDiConcaD’oro.txt,12_2406_rta_12_241002115125_4166---2protCAVTITANO-AmiciDiConcaD’oro.txt,Lazio,Gli Amici di Conca D'Oro APS,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
03_2406_rta_03_240923113114_4166---ProtocolloReteAddaMartesanasottoscritto.txt,03_2406_rta_03_240923113114_4166---ProtocolloReteAddaMartesanasottoscritto.txt,Lombardia,Gruppo Aleimar Onlus,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
01_2406_rta_01_240909110828_4166---PROTOCOLLOHELP.txt,01_2406_rta_01_240909110828_4166---PROTOCOLLOHELP.txt,Piemonte,IDEA Agenzia per il Lavoro scs onlus,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
12_2406_rta_12_241002115801_4166---3protCAVTITANO-IdeaPrisma82Coop.Soc.txt,12_2406_rta_12_241002115801_4166---3protCAVTITANO-IdeaPrisma82Coop.Soc.txt,Lazio,IDEA PRISMA 82 Cooperativa Sociale,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
01_2406_rta_01_240904150044_4166---Protocollocav-irene2022-2025.txt,01_2406_rta_01_240904150044_4166---Protocollocav-irene2022-2025.txt,Piemonte,IRENE Società' COOPERATIVA IMPRESA SOCIALE,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,Liguria,Il Biscione Società Cooperativa Sociale,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,Liguria,Il Cesto Onlus Cooperativa Sociale,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
03_2406_rta_03_240923113114_4166---ProtocolloReteAddaMartesanasottoscritto.txt,03_2406_rta_03_240923113114_4166---ProtocolloReteAddaMartesanasottoscritto.txt,Lombardia,Il Melograno SCS ONLUS,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
03_2406_rta_03_240926144324_4166---Protocollodiintesa.txt,03_2406_rta_03_240926144324_4166---Protocollodiintesa.txt,Lombardia,Intrecci Cooperativa Sociale Onlus,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
03_2406_rta_03_240923113114_4166---ProtocolloReteAddaMartesanasottoscritto.txt,03_2406_rta_03_240923113114_4166---ProtocolloReteAddaMartesanasottoscritto.txt,Lombardia,Koine coop sociale ONLUS,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Lombardia,L'Arcobaleno Società Cooperativa Sociale Onlus,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
01_2406_rta_01_240924140705_4166---LesConvenzionecoprogettazione.txt,01_2406_rta_01_240924140705_4166---LesConvenzionecoprogettazione.txt,Piemonte,LIBERAZIONE E SPERANZA Società Cooperativa Sociale,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
12_2406_rta_12_241008151837_4166---4.prot..txt,12_2406_rta_12_241008151837_4166---4.prot..txt,Lazio,La Nuova Arca Società Cooperativa Sociale,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,Liguria,Lanza del Vasto Società Cooperativa Sociale,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
03_2406_rta_03_240918153252_4166---Protocollo+Appendice+LineeGuida_Datatodafirmare.txt,03_2406_rta_03_240918153252_4166---Protocollo+Appendice+LineeGuida_Datatodafirmare.txt,Lombardia,Le Città delle donne,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,Piemonte,Liberitutti Società Cooperativa Sociale,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,Lombardia,Libertas CPS Brescia,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
05_2406_rta_05_240916131522_4166---protocolloaggiornamento2023.txt,05_2406_rta_05_240916131522_4166---protocolloaggiornamento2023.txt,Veneto,Lievito Cooperativa Sociale a R.L. Mestre Venezia,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
03_2406_rta_03_240923113114_4166---ProtocolloReteAddaMartesanasottoscritto.txt,03_2406_rta_03_240923113114_4166---ProtocolloReteAddaMartesanasottoscritto.txt,Lombardia,Milagro Società Cooperativa Sociale Onlus,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
12_2406_rta_12_241009123601_4166---5.accordo.txt,12_2406_rta_12_241009123601_4166---5.accordo.txt,Lazio,Millepiani APS,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
12_2406_rta_12_241003111748_4166---ACCORDOMUNICIPIOROMAVeDIPPARIOPPROMACAPITALE_DD.txt,12_2406_rta_12_241003111748_4166---ACCORDOMUNICIPIOROMAVeDIPPARIOPPROMACAPITALE_DD.txt,Lazio,Nuove Risposte,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
01_2406_rta_01_240909110828_4166---PROTOCOLLOHELP.txt,01_2406_rta_01_240909110828_4166---PROTOCOLLOHELP.txt,Piemonte,ORSO SCS (Società Cooperativa Sociale,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
12_2406_rta_12_241003101925_4166---ProtocolloFormazioneObiettivoUomo.txt,12_2406_rta_12_241003101925_4166---ProtocolloFormazioneObiettivoUomo.txt,Lazio,Obiettivo Uomo Società Cooperativa Sociale Ets,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
13_2406_rta_13_241122115416_4166---PROTOCOLLOPESCARA.txt,13_2406_rta_13_241122115416_4166---PROTOCOLLOPESCARA.txt,Abruzzo,On the Road Cooperativa Sociale,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
11_2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023.txt,11_2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023.txt,Marche,On the Road Società Cooperativa Sociale,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
01_2406_rta_01_241018142804_4166---ConvenzioneASL-Prontosoccorsoceva.txt,01_2406_rta_01_241018142804_4166---ConvenzioneASL-Prontosoccorsoceva.txt,Piemonte,Organizzazione di Volontariato FUTURO DONNA OdV,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,Marche,Osservatorio di Genere,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
12_2406_rta_12_240926135421_4166---3protCAVFRANCARAME-28-30(1).txt,12_2406_rta_12_240926135421_4166---3protCAVFRANCARAME-28-30(1).txt,Lazio,PARSEC COOPERATIVA SOCIALE A R.L,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
03_2406_rta_03_240923113114_4166---ProtocolloReteAddaMartesanasottoscritto.txt,03_2406_rta_03_240923113114_4166---ProtocolloReteAddaMartesanasottoscritto.txt,Lombardia,POP Società Cooperativa Sociale,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
03_2406_rta_03_240923113114_4166---ProtocolloReteAddaMartesanasottoscritto.txt,03_2406_rta_03_240923113114_4166---ProtocolloReteAddaMartesanasottoscritto.txt,Lombardia,Pepita Società cooperativa sociale ONLUS,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
03_2406_rta_03_240926144324_4166---Protocollodiintesa.txt,03_2406_rta_03_240926144324_4166---Protocollodiintesa.txt,Lombardia,Polisportiva Oratorio San Carlo ASD-APS,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
03_2406_rta_03_240923113114_4166---ProtocolloReteAddaMartesanasottoscritto.txt,03_2406_rta_03_240923113114_4166---ProtocolloReteAddaMartesanasottoscritto.txt,Lombardia,Progetto Integrazione Cooperativa Sociale a.R.L. ONLUS,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
12_2406_rta_12_240926143343_4166---2.1protocolloIntegra-CavMerlin(1).txt,12_2406_rta_12_240926143343_4166---2.1protocolloIntegra-CavMerlin(1).txt,Lazio,Programma Integra scs,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
12_2406_rta_12_241002113235_4166---8protCAVSAPIENZA-RETAKEROMAODV.txt,12_2406_rta_12_241002113235_4166---8protCAVSAPIENZA-RETAKEROMAODV.txt,Lazio,RETAKE ROMA ODV,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
16_bat_convenzione CAV - ASL BT.txt,16_bat_convenzione CAV - ASL BT.txt,Puglia,RISCOPRIRSI... - APS,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
12_2406_rta_12_241009125640_4166---7.accordo.txt,12_2406_rta_12_241009125640_4166---7.accordo.txt,Lazio,Replay Network aps,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
12_2406_rta_12_240926134140_4166---Protocollointesa.txt,12_2406_rta_12_240926134140_4166---Protocollointesa.txt,Lazio,Risorse Donna APS,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
12_2406_rta_12_241009123601_4166---5.accordo.txt,12_2406_rta_12_241009123601_4166---5.accordo.txt,Lazio,Soc. Coop. BeFree,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
03_2406_rta_03_240920120751_4166---protocollodiintesa.txt,03_2406_rta_03_240920120751_4166---protocollodiintesa.txt,Lombardia,Soc. Coop. Lule di Abbiategrasso,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
03_2406_rta_03_240918153252_4166---Protocollo+Appendice+LineeGuida_Datatodafirmare.txt,03_2406_rta_03_240918153252_4166---Protocollo+Appendice+LineeGuida_Datatodafirmare.txt,Lombardia,Soc. Coop. Soc. Onlus Servizi per l'Accoglienza,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
03_2406_rta_03_240918153252_4166---Protocollo+Appendice+LineeGuida_Datatodafirmare.txt,03_2406_rta_03_240918153252_4166---Protocollo+Appendice+LineeGuida_Datatodafirmare.txt,Lombardia,Società Centrale Femminile S. Vincenzo Cremona ONLUS,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
13_2406_rta_13_241122105938_4166---ACCORDOOPERATIVO.txt | 13_2406_rta_13_241122111153_4166---PROTOCOLLOCASTELDISANGROEASL.txt,13_2406_rta_13_241122105938_4166---ACCORDOOPERATIVO.txt | 13_2406_rta_13_241122111153_4166---PROTOCOLLOCASTELDISANGROEASL.txt,Abruzzo,Società Cooperativa Sociale Horizon Service,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,Lombardia,Società Cooperativa Sociale L' Arcobaleno Onlus,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt | 13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt | 13_2406_rta_13_241122104428_4166---Protocollorete_ortonaCAVconsultoriodiocesano.txt,13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt | 13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt | 13_2406_rta_13_241122104428_4166---Protocollorete_ortonaCAVconsultoriodiocesano.txt,Abruzzo,Soggiorno Proposta Onlus,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
03_2406_rta_03_240923113114_4166---ProtocolloReteAddaMartesanasottoscritto.txt,03_2406_rta_03_240923113114_4166---ProtocolloReteAddaMartesanasottoscritto.txt,Lombardia,Spazio Giovani Onlus Società Cooperativa Sociale,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,Emilia-Romagna,UDI Unione Donne in Italia - Sede di Ferrara,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,Lombardia,UISP Unione Italiana Sport per Tutti,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,Emilia-Romagna,Unione Donne in Italia - APS Ferrara,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
13_2406_rta_13_241122115416_4166---PROTOCOLLOPESCARA.txt,13_2406_rta_13_241122115416_4166---PROTOCOLLOPESCARA.txt,Abruzzo,We World Onlus,Ente terzo settore - ETS (iscritto al RUNTS)[1],associazionismo
12_2406_rta_12_240926113237_4166---Accordocavunuiversitari.txt,12_2406_rta_12_240926113237_4166---Accordocavunuiversitari.txt,Lazio,APS Casa delle Donne Lucha y Siesta,Ente terzo settore - ETS (iscritto al RUNTS) costituito da donne per le donne,associazionismo
12_2406_rta_12_240926113237_4166---Accordocavunuiversitari.txt,12_2406_rta_12_240926113237_4166---Accordocavunuiversitari.txt,Lazio,APS Differenza Donna,Ente terzo settore - ETS (iscritto al RUNTS) costituito da donne per le donne,associazionismo
12_2406_rta_12_240926112823_4166---2AccordoDemetra_Aman.txt | 12_2406_rta_12_240926113237_4166---Accordocavunuiversitari.txt | 12_2406_rta_12_240926114327_4166---1AccordoPonteDonnaAliceNova.txt | 12_2406_rta_12_240926122148_4166---2024.1153010-AccordotralepartiPonteDonna–UnderdogSocialClubCAVMarielleFranco-2(1).txt | 12_2406_rta_12_240926123509_4166---2024.1153010-ACCORDOtraAPSPonteDonnaeAPSMammeFuoriCAVMarielleFranco-10-11(1).txt,12_2406_rta_12_240926112823_4166---2AccordoDemetra_Aman.txt | 12_2406_rta_12_240926113237_4166---Accordocavunuiversitari.txt | 12_2406_rta_12_240926114327_4166---1AccordoPonteDonnaAliceNova.txt | 12_2406_rta_12_240926122148_4166---2024.1153010-AccordotralepartiPonteDonna–UnderdogSocialClubCAVMarielleFranco-2(1).txt | 12_2406_rta_12_240926123509_4166---2024.1153010-ACCORDOtraAPSPonteDonnaeAPSMammeFuoriCAVMarielleFranco-10-11(1).txt,Lazio,APS Ponte Donna,Ente terzo settore - ETS (iscritto al RUNTS) costituito da donne per le donne,associazionismo
03_2406_rta_03_240923113114_4166---ProtocolloReteAddaMartesanasottoscritto.txt,03_2406_rta_03_240923113114_4166---ProtocolloReteAddaMartesanasottoscritto.txt,Lombardia,Associazione Blimunde - Sguardi di donne su salute e medicina,Ente terzo settore - ETS (iscritto al RUNTS) costituito da donne per le donne,associazionismo
03_2406_rta_03_240923113114_4166---ProtocolloReteAddaMartesanasottoscritto.txt,03_2406_rta_03_240923113114_4166---ProtocolloReteAddaMartesanasottoscritto.txt,Lombardia,Associazione Mariposa,Ente terzo settore - ETS (iscritto al RUNTS) costituito da donne per le donne,associazionismo
12_2406_rta_12_241002105403_4166---2ProtCAVSAPIENZA-HAPPYCOACHINGANDCOUNSELING.txt,12_2406_rta_12_241002105403_4166---2ProtCAVSAPIENZA-HAPPYCOACHINGANDCOUNSELING.txt,Lazio,Associazione Nazionale Volontarie Telefono Rosa - APS,Ente terzo settore - ETS (iscritto al RUNTS) costituito da donne per le donne,associazionismo
12_2406_rta_12_241002122243_4166---2ProtocolloAssociazioneAllianceforAfricanAssistance(002).txt,12_2406_rta_12_241002122243_4166---2ProtocolloAssociazioneAllianceforAfricanAssistance(002).txt,Lazio,Associazione Nazionale Volontarie Telefono Rosa - ODV,Ente terzo settore - ETS (iscritto al RUNTS) costituito da donne per le donne,associazionismo
12_2406_rta_12_241002110138_4166---3protCAVSAPIENZA-laGRU.txt,12_2406_rta_12_241002110138_4166---3protCAVSAPIENZA-laGRU.txt,Lazio,Associazione Nazionale Volontarie Telefono Rosa - OdV,Ente terzo settore - ETS (iscritto al RUNTS) costituito da donne per le donne,associazionismo
03_2406_rta_03_240918153252_4166---Protocollo+Appendice+LineeGuida_Datatodafirmare.txt,03_2406_rta_03_240918153252_4166---Protocollo+Appendice+LineeGuida_Datatodafirmare.txt,Lombardia,Associazione RetedonneLAB OdV,Ente terzo settore - ETS (iscritto al RUNTS) costituito da donne per le donne,associazionismo
