chiave,record_id,file,regione_codice,regione_finale,provincia_finale,comune_finale,nome_originale,nome_canonico,nome_norm_stat,tipo_originale,tipo_standard,macro_categoria,fonte_territorializzazione,stato_osservazione,ruoli_documentali,ruolo_attore,ruolo_firmatario,ruolo_proponente,ente_capofila,note,cf,codice_soggetti_questionari,denominazione_soggetti_questionari,codice_aggregazione_2,descrizione_aggregazione_2
PROCURA DELLA REPUBBLICA DI BERGAMO||Procura Ordinaria/Tribunale/Corte d'appello||Bergamo||Lombardia,042_0027,03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,03,Lombardia,Bergamo,Bergamo,Procura della Repubblica di Bergamo,Procura della Repubblica di Bergamo,PROCURA DELLA REPUBBLICA DI BERGAMO,Procura Ordinaria/Tribunale/Corte d'appello,Procura Ordinaria/Tribunale/Corte d'appello,Settore giudiziario,json,valido_localizzato,firmatario|attore,1,1,0,,,,18,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario
TRIBUNALE ORDINARIO DI BERGAMO||Procura Ordinaria/Tribunale/Corte d'appello||Bergamo||Lombardia,030_0008,03_2406_rta_03_240920124656_4166---ProtocolloantiviolenzaDEFINITIVO(1).txt,03,Lombardia,Bergamo,Bergamo,Tribunale Ordinario di Bergamo,Tribunale Ordinario di Bergamo,TRIBUNALE ORDINARIO DI BERGAMO,Procura Ordinaria/Tribunale/Corte d'appello,Procura Ordinaria/Tribunale/Corte d'appello,Settore giudiziario,json,valido_localizzato,firmatario|attore,1,1,0,,,,18,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario
TRIBUNALE ORDINARIO DI BERGAMO||Procura Ordinaria/Tribunale/Corte d'appello||Bergamo||Lombardia,037_0011,03_2406_rta_03_240923114012_4166---23-9-2024ProtocolloReteRita_signed_signed_signedDEF_signed_signed-signed_signed(1).txt,03,Lombardia,Bergamo,Bergamo,Tribunale Ordinario di Bergamo,Tribunale Ordinario di Bergamo,TRIBUNALE ORDINARIO DI BERGAMO,Procura Ordinaria/Tribunale/Corte d'appello,Procura Ordinaria/Tribunale/Corte d'appello,Settore giudiziario,json,valido_localizzato,firmatario|attore,1,1,0,,,,18,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario
TRIBUNALE PER I MINORENNI DI BRESCIA||Procura Minorile/ Tribunale minorile||Brescia||Lombardia,030_0009,03_2406_rta_03_240920124656_4166---ProtocolloantiviolenzaDEFINITIVO(1).txt,03,Lombardia,Brescia,Brescia,Tribunale per i Minorenni di Brescia,Tribunale per i Minorenni di Brescia,TRIBUNALE PER I MINORENNI DI BRESCIA,Procura Minorile/Tribunale minorile,Procura Minorile/ Tribunale minorile,Settore giudiziario,json,valido_localizzato,firmatario|attore,1,1,0,,,,17,Procura Minorile/ Tribunale minorile,2,Settore giudiziario
TRIBUNALE PER I MINORENNI DI BRESCIA||Procura Minorile/ Tribunale minorile||Brescia||Lombardia,037_0013,03_2406_rta_03_240923114012_4166---23-9-2024ProtocolloReteRita_signed_signed_signedDEF_signed_signed-signed_signed(1).txt,03,Lombardia,Brescia,Brescia,Tribunale per i Minorenni di Brescia,Tribunale per i Minorenni di Brescia,TRIBUNALE PER I MINORENNI DI BRESCIA,Procura Minorile/Tribunale minorile,Procura Minorile/ Tribunale minorile,Settore giudiziario,json,valido_localizzato,firmatario|attore,1,1,0,,,,17,Procura Minorile/ Tribunale minorile,2,Settore giudiziario
PROCURA DELLA REPUBBLICA PRESSO IL TRIBUNALE PER I MINORENNI DI BRESCIA||Procura Minorile/ Tribunale minorile||Brescia||Lombardia,030_0010,03_2406_rta_03_240920124656_4166---ProtocolloantiviolenzaDEFINITIVO(1).txt,03,Lombardia,Brescia,Brescia,Procura della Repubblica presso il Tribunale per i Minorenni di Brescia,Procura della Repubblica presso il Tribunale per i Minorenni di Brescia,PROCURA DELLA REPUBBLICA PRESSO IL TRIBUNALE PER I MINORENNI DI BRESCIA,Procura Minorile/Tribunale minorile,Procura Minorile/ Tribunale minorile,Settore giudiziario,json,valido_localizzato,firmatario|attore,1,1,0,,,,17,Procura Minorile/ Tribunale minorile,2,Settore giudiziario
PROCURA DELLA REPUBBLICA PRESSO IL TRIBUNALE PER I MINORENNI DI BRESCIA||Procura Minorile/ Tribunale minorile||Brescia||Lombardia,037_0014,03_2406_rta_03_240923114012_4166---23-9-2024ProtocolloReteRita_signed_signed_signedDEF_signed_signed-signed_signed(1).txt,03,Lombardia,Brescia,Brescia,Procura della Repubblica presso il Tribunale per i Minorenni di Brescia,Procura della Repubblica presso il Tribunale per i Minorenni di Brescia,PROCURA DELLA REPUBBLICA PRESSO IL TRIBUNALE PER I MINORENNI DI BRESCIA,Procura Minorile/Tribunale minorile,Procura Minorile/ Tribunale minorile,Settore giudiziario,json,valido_localizzato,firmatario|attore,1,1,0,,,,17,Procura Minorile/ Tribunale minorile,2,Settore giudiziario
PROVINCIA DI BERGAMO||Province/Città metropolitane||Bergamo||Lombardia,030_0011,03_2406_rta_03_240920124656_4166---ProtocolloantiviolenzaDEFINITIVO(1).txt,03,Lombardia,Bergamo,Bergamo,Provincia di Bergamo,Provincia di Bergamo,PROVINCIA DI BERGAMO,Province/Città metropolitane,Province/Città metropolitane,Altro,json,valido_localizzato,firmatario|attore,1,1,0,,,,8,Province/Città metropolitane,10,Province/Città metropolitane
PROVINCIA DI BERGAMO||Province/Città metropolitane||Bergamo||Lombardia,037_0009,03_2406_rta_03_240923114012_4166---23-9-2024ProtocolloReteRita_signed_signed_signedDEF_signed_signed-signed_signed(1).txt,03,Lombardia,Bergamo,Bergamo,Provincia di Bergamo,Provincia di Bergamo,PROVINCIA DI BERGAMO,Province/Città metropolitane,Province/Città metropolitane,Altro,json,valido_localizzato,firmatario|attore,1,1,0,,,,8,Province/Città metropolitane,10,Province/Città metropolitane
PROVINCIA DI BERGAMO||Province/Città metropolitane||Bergamo||Lombardia,042_0030,03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,03,Lombardia,Bergamo,Bergamo,Provincia di Bergamo,Provincia di Bergamo,PROVINCIA DI BERGAMO,Province/Città metropolitane,Province/Città metropolitane,Altro,json,valido_localizzato,firmatario|attore,1,1,0,,,,8,Province/Città metropolitane,10,Province/Città metropolitane
PROVINCIA DI BERGAMO||Province/Città metropolitane||Bergamo||Lombardia,045_0014,03_2406_rta_03_240926114940_4166---ProtocollodiintesaeAllegatoTecnico_SOTTOSCRITTO.txt,03,Lombardia,Bergamo,Bergamo,Provincia di Bergamo,Provincia di Bergamo,PROVINCIA DI BERGAMO,Province/Città metropolitane,Province/Città metropolitane,Altro,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario e coinvolto,,8,Province/Città metropolitane,10,Province/Città metropolitane
UNIVERSITA DEGLI STUDI DI BERGAMO||Università||Bergamo||Lombardia,030_0012,03_2406_rta_03_240920124656_4166---ProtocolloantiviolenzaDEFINITIVO(1).txt,03,Lombardia,Bergamo,Bergamo,Universita degli Studi di Bergamo,Università degli Studi di Bergamo,UNIVERSITA DEGLI STUDI DI BERGAMO,Università,Università,Altro,json,valido_localizzato,firmatario|attore,1,1,0,,,,28,Università,7,Settore Educativo
UNIVERSITA DEGLI STUDI DI BERGAMO||Università||Bergamo||Lombardia,037_0020,03_2406_rta_03_240923114012_4166---23-9-2024ProtocolloReteRita_signed_signed_signedDEF_signed_signed-signed_signed(1).txt,03,Lombardia,Bergamo,Bergamo,Universita degli Studi di Bergamo,Università degli Studi di Bergamo,UNIVERSITA DEGLI STUDI DI BERGAMO,Università,Università,Altro,json,valido_localizzato,firmatario|attore,1,1,0,,,,28,Università,7,Settore Educativo
COOPERATIVA SOCIALE SIRIO||Ente terzo settore - ETS (iscritto al RUNTS)||Bergamo||Lombardia,030_0014,03_2406_rta_03_240920124656_4166---ProtocolloantiviolenzaDEFINITIVO(1).txt,03,Lombardia,Bergamo,Treviglio,Cooperativa Sociale SIRIO,Cooperativa Sociale SIRIO,COOPERATIVA SOCIALE SIRIO,IMPRESE SOCIALI,Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo e ordini,json,valido_localizzato,firmatario|attore,1,1,0,,Gestore Centro Antiviolenza Valle Brembana e Valle Imagna-Villa d’Almé,02423550165,24,Ente terzo settore - ETS (iscritto al RUNTS)[1],8,associazionismo
COOPERATIVA SOCIALE SIRIO||Ente terzo settore - ETS (iscritto al RUNTS)||Bergamo||Lombardia,045_0023,03_2406_rta_03_240926114940_4166---ProtocollodiintesaeAllegatoTecnico_SOTTOSCRITTO.txt,03,Lombardia,Bergamo,Treviglio,Cooperativa Sociale Sirio,Cooperativa Sociale Sirio,COOPERATIVA SOCIALE SIRIO,IMPRESE SOCIALI,Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo e ordini,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario; gestisce Sportello Donna e Case Rifugio Sirio,02423550165,24,Ente terzo settore - ETS (iscritto al RUNTS)[1],8,associazionismo
CONSIGLIERA DI PARITA DELLA PROVINCIA DI BERGAMO||Organismi di parità||Bergamo||Lombardia,030_0016,03_2406_rta_03_240920124656_4166---ProtocolloantiviolenzaDEFINITIVO(1).txt,03,Lombardia,Bergamo,Bergamo,Consigliera di Parita della Provincia di Bergamo,Consigliera di Parità della Provincia di Bergamo,CONSIGLIERA DI PARITA DELLA PROVINCIA DI BERGAMO,Organismi di parità,Organismi di parità,Altro,json,valido_localizzato,firmatario|attore,1,1,0,,,,23,Organismi di parità,6,Territorio
CONSIGLIERA DI PARITA DELLA PROVINCIA DI BERGAMO||Organismi di parità||Bergamo||Lombardia,042_0031,03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,03,Lombardia,Bergamo,Bergamo,Consigliera di Parità della Provincia di Bergamo,Consigliera di Parità della Provincia di Bergamo,CONSIGLIERA DI PARITA DELLA PROVINCIA DI BERGAMO,Organismi di parità,Organismi di parità,Altro,json,valido_localizzato,firmatario|attore,1,1,0,,,,23,Organismi di parità,6,Territorio
CONSIGLIERA DI PARITA DELLA PROVINCIA DI BERGAMO||Organismi di parità||Bergamo||Lombardia,045_0015,03_2406_rta_03_240926114940_4166---ProtocollodiintesaeAllegatoTecnico_SOTTOSCRITTO.txt,03,Lombardia,Bergamo,Bergamo,Consigliera di Parità della Provincia di Bergamo,Consigliera di Parità della Provincia di Bergamo,CONSIGLIERA DI PARITA DELLA PROVINCIA DI BERGAMO,Organismi di parità,Organismi di parità,Altro,json,valido_localizzato,firmatario|attore,1,1,0,,Ruolo specifico nella divulgazione e collaborazione,,23,Organismi di parità,6,Territorio
ISTITUTO DELLE SUORE DELLE POVERELLE - ISTITUTO PALAZZOLO||Case Rifugio||||Lombardia,030_0018,03_2406_rta_03_240920124656_4166---ProtocolloantiviolenzaDEFINITIVO(1).txt,03,Lombardia,,,Istituto delle suore delle Poverelle - Istituto Palazzolo,Istituto delle suore delle Poverelle - Istituto Palazzolo,ISTITUTO DELLE SUORE DELLE POVERELLE - ISTITUTO PALAZZOLO,Case Rifugio,Case Rifugio,CAV e protezione,nome,valido_localizzato,firmatario|attore,1,1,0,,Accreditate con Regione Lombardia,,2,Case Rifugio,1,CAV
ISTITUTO DELLE SUORE DELLE POVERELLE - ISTITUTO PALAZZOLO||Case Rifugio||||Lombardia,037_0016,03_2406_rta_03_240923114012_4166---23-9-2024ProtocolloReteRita_signed_signed_signedDEF_signed_signed-signed_signed(1).txt,03,Lombardia,,,Istituto delle Suore delle Poverelle — Istituto Palazzolo,Istituto delle Suore delle Poverelle - Istituto Palazzolo,ISTITUTO DELLE SUORE DELLE POVERELLE - ISTITUTO PALAZZOLO,Case Rifugio,Case Rifugio,CAV e protezione,nome,valido_localizzato,firmatario|attore,1,1,0,,,,2,Case Rifugio,1,CAV
SERVIZI SOCIALI||Servizi sociali comunali||||Lombardia,030_0023,03_2406_rta_03_240920124656_4166---ProtocolloantiviolenzaDEFINITIVO(1).txt,03,Lombardia,,,Servizi Sociali Comunali,Servizi sociali,SERVIZI SOCIALI,Servizi sociali comunali,Servizi sociali comunali,Servizi comunali,nome,generico,attore,1,0,0,,Operatori dei servizi sociali dei Comuni appartenenti ai rispettivi Ambiti Territoriali,,6,Servizi sociali comunali,3,Servizi comunali
SERVIZI SOCIALI||Servizi sociali comunali||||Lombardia,038_0031,03_2406_rta_03_240923163715_4166---PROTOCOLLOD'INTESA2017_2020.txt,03,Lombardia,,,Servizi sociali comunali,Servizi sociali,SERVIZI SOCIALI,Servizi sociali comunali,Servizi sociali comunali,Servizi comunali,nome,generico,attore,1,0,0,,presenza nei tavoli tecnici e azioni di presa in carico,,6,Servizi sociali comunali,3,Servizi comunali
POLIZIA DI STATO||Carabinieri/Polizia/altre forze dell'ordine||||Lombardia,030_0025,03_2406_rta_03_240920124656_4166---ProtocolloantiviolenzaDEFINITIVO(1).txt,03,Lombardia,,,Polizia di Stato,Polizia di Stato,POLIZIA DI STATO,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario,nome,generico,attore,1,0,0,,Coinvolta nel Gruppo di Coordinamento,,15,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario
POLIZIA DI STATO||Carabinieri/Polizia/altre forze dell'ordine||||Lombardia,045_0009,03_2406_rta_03_240926114940_4166---ProtocollodiintesaeAllegatoTecnico_SOTTOSCRITTO.txt,03,Lombardia,,,Polizia di Stato,Polizia di Stato,POLIZIA DI STATO,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario,nome,generico,attore,1,0,0,,Coinvolta tramite Questura,,15,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario
COMUNE DI BRESCIA||Comuni||Brescia||Lombardia,031_0001,03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,03,Lombardia,Brescia,Brescia,Comune di Brescia,Comune di Brescia,COMUNE DI BRESCIA,Comuni,Comuni,Servizi comunali,json,valido_localizzato,firmatario|soggetto_proponente|attore,1,1,1,Comune di Brescia,Ente capofila della Rete Antiviolenza,,3,Comuni,3,Servizi comunali
COMUNE DI BRESCIA||Comuni||Brescia||Lombardia,048_0015,03_2406_rta_03_240926123135_4166---ProtocollodiRete.txt,03,Lombardia,Brescia,Brescia,Comune di Brescia,Comune di Brescia,COMUNE DI BRESCIA,Comuni,Comuni,Servizi comunali,json,valido_localizzato,firmatario|attore,1,1,0,,,,3,Comuni,3,Servizi comunali
COMANDO PROVINCIALE DEI CARABINIERI||Carabinieri/Polizia/altre forze dell'ordine||||Lombardia,031_0004,03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,03,Lombardia,,,Comando provinciale dei Carabinieri,Comando provinciale dei Carabinieri,COMANDO PROVINCIALE DEI CARABINIERI,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario,nome,valido_localizzato,firmatario|attore,1,1,0,,,,15,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario
COMANDO PROVINCIALE DEI CARABINIERI||Carabinieri/Polizia/altre forze dell'ordine||||Lombardia,033_0011,03_2406_rta_03_240923103647_4166---protocolloreteantiviolenzacinisello2019(1).txt,03,Lombardia,,,Comando Provinciale dei Carabinieri,Comando Provinciale dei Carabinieri,COMANDO PROVINCIALE DEI CARABINIERI,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario,nome,valido_localizzato,attore,1,0,0,,,,15,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario
COOPERATIVA IL MOSAICO||Ente terzo settore - ETS (iscritto al RUNTS)||Monza e della Brianza||Lombardia,031_0049,03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,03,Lombardia,Monza e della Brianza,Giussano,Cooperativa Il Mosaico,Cooperativa Il Mosaico,COOPERATIVA IL MOSAICO,ORGANIZZAZIONI DI VOLONTARIATO,Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo e ordini,json,valido_localizzato,firmatario|attore,1,1,0,,,91077680154,24,Ente terzo settore - ETS (iscritto al RUNTS)[1],8,associazionismo
COOPERATIVA IL MOSAICO||Ente terzo settore - ETS (iscritto al RUNTS)||Monza e della Brianza||Lombardia,041_0028,03_2406_rta_03_240923171949_4166---PROTOCOLLOD'INTESARETETERRITORIALEANTIVIOLENZAVALLETROMPIA2024.txt,03,Lombardia,Monza e della Brianza,Giussano,COOPERATIVA IL MOSAICO,COOPERATIVA IL MOSAICO,COOPERATIVA IL MOSAICO,ORGANIZZAZIONI DI VOLONTARIATO,Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo e ordini,json,valido_localizzato,firmatario|attore,1,1,0,,"Prevenzione, accoglienza donne vittime di violenza e mediazione interculturale",91077680154,24,Ente terzo settore - ETS (iscritto al RUNTS)[1],8,associazionismo
COOPERATIVA LOTTA CONTRO L'EMARGINAZIONE||Ente terzo settore - ETS (iscritto al RUNTS)||||Lombardia,032_0017,03_2406_rta_03_240923102947_4166---ProtSOTTOSCRITTO_ReteAntiviolenzaPiuIntegrazioneAprile2024(1).txt,03,Lombardia,,,Cooperativa Lotta Contro l'Emarginazione,Cooperativa Lotta Contro l'Emarginazione,COOPERATIVA LOTTA CONTRO L'EMARGINAZIONE,Ente terzo settore - ETS (iscritto al RUNTS),Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo e ordini,nome,valido_localizzato,firmatario|attore,1,1,0,,Gestore di Casa Rosa Parks e Casa Simona,,24,Ente terzo settore - ETS (iscritto al RUNTS)[1],8,associazionismo
COOPERATIVA LOTTA CONTRO L'EMARGINAZIONE||Ente terzo settore - ETS (iscritto al RUNTS)||||Lombardia,033_0052,03_2406_rta_03_240923103647_4166---protocolloreteantiviolenzacinisello2019(1).txt,03,Lombardia,,,Cooperativa Lotta contro l'Emarginazione,Cooperativa Lotta contro l'Emarginazione,COOPERATIVA LOTTA CONTRO L'EMARGINAZIONE,Ente terzo settore - ETS (iscritto al RUNTS),Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo e ordini,nome,valido_localizzato,attore,1,0,0,,Mette a disposizione alloggi,,24,Ente terzo settore - ETS (iscritto al RUNTS)[1],8,associazionismo
COMUNE DI MILANO||Comuni||Milano||Lombardia,032_0031,03_2406_rta_03_240923102947_4166---ProtSOTTOSCRITTO_ReteAntiviolenzaPiuIntegrazioneAprile2024(1).txt,03,Lombardia,Milano,Milano,Comune di Milano,Comune di Milano,COMUNE DI MILANO,Comuni,Comuni,Servizi comunali,json,valido_localizzato,,0,0,0,,Titolare progetto Derive e Approdi,,3,Comuni,3,Servizi comunali
COMUNE DI MILANO||Comuni||Milano||Lombardia,034_0001,03_2406_rta_03_240923105244_4166---ProtocolloViolenzaMilanoFirme2023.txt,03,Lombardia,Milano,Milano,Comune di Milano,Comune di Milano,COMUNE DI MILANO,Comuni,Comuni,Servizi comunali,json,valido_localizzato,firmatario|soggetto_proponente|attore,1,1,1,Comune di Milano,Ente capofila della Rete Territoriale interistituzionale antiviolenza,,3,Comuni,3,Servizi comunali
COMUNE DI VARESE||Comuni||Varese||Lombardia,038_0001,03_2406_rta_03_240923163715_4166---PROTOCOLLOD'INTESA2017_2020.txt,03,Lombardia,Varese,Varese,Comune di Varese,Comune di Varese,COMUNE DI VARESE,Comuni,Comuni,Servizi comunali,json,valido_localizzato,firmatario|attore,1,1,0,,"firmatario, soggetto capofila rete RIV",,3,Comuni,3,Servizi comunali
COMUNE DI VARESE||Comuni||Varese||Lombardia,039_0036,"03_2406_rta_03_240923164603_4166---ProtocolloreteantiviolenzaBusto,Gallarate,Saronno,SommaLombardo-2024.txt",03,Lombardia,Varese,Varese,Comune di Varese,Comune di Varese,COMUNE DI VARESE,Comuni,Comuni,Servizi comunali,json,valido_localizzato,,0,0,0,,Capofila di una delle Reti Territoriali Antiviolenza,,3,Comuni,3,Servizi comunali
PROVINCIA DI VARESE||Province/Città metropolitane||Varese||Lombardia,038_0004,03_2406_rta_03_240923163715_4166---PROTOCOLLOD'INTESA2017_2020.txt,03,Lombardia,Varese,Varese,Provincia di Varese,Provincia di Varese,PROVINCIA DI VARESE,Province/Città metropolitane,Province/Città metropolitane,Altro,json,valido_localizzato,firmatario|attore,1,1,0,,firmatario,,8,Province/Città metropolitane,10,Province/Città metropolitane
PROVINCIA DI VARESE||Province/Città metropolitane||Varese||Lombardia,039_0031,"03_2406_rta_03_240923164603_4166---ProtocolloreteantiviolenzaBusto,Gallarate,Saronno,SommaLombardo-2024.txt",03,Lombardia,Varese,Varese,Provincia di Varese,Provincia di Varese,PROVINCIA DI VARESE,Province/Città metropolitane,Province/Città metropolitane,Altro,json,valido_localizzato,,0,0,0,,,,8,Province/Città metropolitane,10,Province/Città metropolitane
ATS INSUBRIA||ASL (consultori familiari e altri servizi territoriali)||||Lombardia,039_0032,"03_2406_rta_03_240923164603_4166---ProtocolloreteantiviolenzaBusto,Gallarate,Saronno,SommaLombardo-2024.txt",03,Lombardia,,,ATS Insubria,ATS Insubria,ATS INSUBRIA,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Settore sanitario,nome,valido_localizzato,attore,1,0,0,,Promotrice e coordinatrice della Rete di Indirizzo,,12,ASL (consultori familiari e altri servizi territoriali),4,settore sanitario
ATS INSUBRIA||ASL (consultori familiari e altri servizi territoriali)||||Lombardia,043_0008,03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,03,Lombardia,,,ATS Insubria,ATS Insubria,ATS INSUBRIA,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Settore sanitario,nome,valido_localizzato,firmatario|attore,1,1,0,,,,12,ASL (consultori familiari e altri servizi territoriali),4,settore sanitario
