regione_codice,regione,provincia_finale,comune_finale,nome_canonico,tipo_standard,codice_aggregazione_2,descrizione_aggregazione_2,stato_osservazione,files,n_record_aggregati
08,Emilia-Romagna,Ferrara,Ferrara,"Associazione ""Centro Donna Giustizia"" di Ferrara",CAV/Centri Antiviolenza,1,CAV,valido_localizzato,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,1
09,Toscana,Pisa,Pisa,Associazione Casa della donna,CAV/Centri Antiviolenza,1,CAV,valido_localizzato,09_PISA PREF E PROV.txt,1
08,Emilia-Romagna,,,Associazione Casa delle donne di Modena contro la violenza,CAV/Centri Antiviolenza,1,CAV,valido_localizzato,08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,1
09,Toscana,Siena,Colle di Val d'Elsa,Associazione Donne Insieme Valdelsa,CAV/Centri Antiviolenza,1,CAV,valido_localizzato,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
09,Toscana,Pisa,San Miniato,Associazione Frida,CAV/Centri Antiviolenza,1,CAV,valido_localizzato,09_PISA PREF E PROV.txt,1
08,Emilia-Romagna,Bologna,Bologna,Associazione MondoDonna,CAV/Centri Antiviolenza,1,CAV,valido_localizzato,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,1
08,Emilia-Romagna,,Reggio Emilia,Associazione Nondasola di Reggio Emilia,CAV/Centri Antiviolenza,1,CAV,valido_localizzato,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,1
08,Emilia-Romagna,Ravenna,Faenza,Associazione SOS Donna,CAV/Centri Antiviolenza,1,CAV,valido_localizzato,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,1
08,Emilia-Romagna,Ravenna,Faenza,Associazione SOS Donna - Faenza,CAV/Centri Antiviolenza,1,CAV,valido_localizzato,08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,1
08,Emilia-Romagna,Ravenna,Lugo,Associazione di volontariato DEMETRA DONNE IN AIUTO ODV,CAV/Centri Antiviolenza,1,CAV,valido_localizzato,08_2406_rta_08_241015091748_4166---ProtocolloProvincialeCaserifugio2023.2025.txt,1
08,Emilia-Romagna,Ravenna,Ravenna,Associazione di volontariato LINEA ROSA ODV,CAV/Centri Antiviolenza,1,CAV,valido_localizzato,08_2406_rta_08_241015091748_4166---ProtocolloProvincialeCaserifugio2023.2025.txt,1
08,Emilia-Romagna,Ravenna,Faenza,Associazione di volontariato SOS DONNA ODV,CAV/Centri Antiviolenza,1,CAV,valido_localizzato,08_2406_rta_08_241015091748_4166---ProtocolloProvincialeCaserifugio2023.2025.txt,1
08,Emilia-Romagna,Bologna,Bologna,CASA delle donne per non subire violenza,CAV/Centri Antiviolenza,1,CAV,valido_localizzato,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt | 08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt | 08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,3
08,Emilia-Romagna,,Reggio Emilia,Casa delle Donne,CAV/Centri Antiviolenza,1,CAV,valido_localizzato,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,1
09,Toscana,Massa-Carrara,Massa,Centro Donna Chiama Donna,CAV/Centri Antiviolenza,1,CAV,valido_localizzato,09_APUANE_2015 Protocollo Prefettura.txt,1
08,Emilia-Romagna,Ferrara,Ferrara,Centro Donna Giustizia APS di Ferrara,CAV/Centri Antiviolenza,1,CAV,valido_localizzato,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,1
09,Toscana,,,Centro Donna Lunigiana,CAV/Centri Antiviolenza,1,CAV,valido_localizzato,09_APUANE_2015 Protocollo Prefettura.txt,1
09,Toscana,Massa-Carrara,Massa,Centro Donna Provinciale,CAV/Centri Antiviolenza,1,CAV,valido_localizzato,09_APUANE_2015 Protocollo Prefettura.txt,1
08,Emilia-Romagna,Forli-Cesena,Cesena,Centro Donna del Comune di Cesena,CAV/Centri Antiviolenza,1,CAV,valido_localizzato,08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt,1
08,Emilia-Romagna,Forli-Cesena,Cesenatico,Centro Donna del Comune di Cesenatico,CAV/Centri Antiviolenza,1,CAV,valido_localizzato,08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt,1
08,Emilia-Romagna,Forli-Cesena,Forli,Centro Donna del Comune di Forli,CAV/Centri Antiviolenza,1,CAV,valido_localizzato,08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt,1
09,Toscana,Massa-Carrara,Montignoso,Centro di Ascolto Sabine di Montignoso,CAV/Centri Antiviolenza,1,CAV,valido_localizzato,09_APUANE_2015 Protocollo Prefettura.txt,2
07,Liguria,Genova,Genova,Centro per non subire violenza (da U.D.1,CAV/Centri Antiviolenza,1,CAV,valido_localizzato,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,1
08,Emilia-Romagna,Forli-Cesena,Cesena,Forum delle Donne di Cesena,CAV/Centri Antiviolenza,1,CAV,valido_localizzato,08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt,1
08,Emilia-Romagna,Bologna,Bologna,MondoDonna,CAV/Centri Antiviolenza,1,CAV,valido_localizzato,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,1
08,Emilia-Romagna,,,Per Le Donne - Imola,CAV/Centri Antiviolenza,1,CAV,valido_localizzato,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,1
08,Emilia-Romagna,Bologna,Imola,PerLeDonne,CAV/Centri Antiviolenza,1,CAV,valido_localizzato,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,1
08,Emilia-Romagna,Bologna,Imola,PerLeDonne - Imola,CAV/Centri Antiviolenza,1,CAV,valido_localizzato,08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,1
08,Emilia-Romagna,Rimini,Rimini,Rompi il silenzio ONLUS,CAV/Centri Antiviolenza,1,CAV,valido_localizzato,08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt,1
08,Emilia-Romagna,Ravenna,Faenza,SOS Donna,CAV/Centri Antiviolenza,1,CAV,valido_localizzato,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt | 08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt,2
08,Emilia-Romagna,,,Servizio Fenice,CAV/Centri Antiviolenza,1,CAV,valido_localizzato,08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,1
08,Emilia-Romagna,,,Telefoni Rosa,CAV/Centri Antiviolenza,1,CAV,valido_localizzato,08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,1
08,Emilia-Romagna,Bologna,Imola,Trama di Terre,CAV/Centri Antiviolenza,1,CAV,valido_localizzato,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt | 08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt | 08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,3
08,Emilia-Romagna,Bologna,Bologna,UDI,CAV/Centri Antiviolenza,1,CAV,valido_localizzato,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt | 08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,2
09,Toscana,,,Casa Rifugio D.I.V.E,Case Rifugio,1,CAV,valido_localizzato,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
07,Liguria,,,Casa Rifugio L'isola che c'e,Case Rifugio,1,CAV,valido_localizzato,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
07,Liguria,,,Casa Rifugio Marina,Case Rifugio,1,CAV,valido_localizzato,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
08,Emilia-Romagna,,,"Casa Rifugio distrettuale ""Artemisia",Case Rifugio,1,CAV,valido_localizzato,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,1
08,Emilia-Romagna,,,Case rifugio,Case Rifugio,1,CAV,valido_localizzato,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,1
07,Liguria,Genova,Chiavari,Opera Diocesana Madonna dei Bambini Villaggio del Ragazzo,Case Rifugio,1,CAV,valido_localizzato,07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt,1
08,Emilia-Romagna,,,Dipartimento Pari Opportunita della Presidenza del Consiglio dei Ministri,Regioni/Province Autonome,5,Regioni/province Autonome,valido_localizzato,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,1
09,Toscana,,Toscana,Giunta della Regione Toscana,Regioni/Province Autonome,5,Regioni/province Autonome,valido_localizzato,09_APUANE_2015 Protocollo Prefettura.txt,1
08,Emilia-Romagna,,,Ministero dell'Interno,Regioni/Province Autonome,5,Regioni/province Autonome,valido_localizzato,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,1
08,Emilia-Romagna,,,Ministero dell'Istruzione,Regioni/Province Autonome,5,Regioni/province Autonome,valido_localizzato,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,1
08,Emilia-Romagna,,,Ministero della Difesa,Regioni/Province Autonome,5,Regioni/province Autonome,valido_localizzato,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,1
08,Emilia-Romagna,,,Ministero per le Pari Opportunita,Regioni/Province Autonome,5,Regioni/province Autonome,valido_localizzato,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,1
08,Emilia-Romagna,,,Presidenza del Consiglio dei Ministri - Dipartimento per le Pari Opportunita,Regioni/Province Autonome,5,Regioni/province Autonome,valido_localizzato,08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,1
08,Emilia-Romagna,,,Regione Emilia - Romagna,Regioni/Province Autonome,5,Regioni/province Autonome,valido_localizzato,08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,1
08,Emilia-Romagna,,,Regione Emilia-Romagna,Regioni/Province Autonome,5,Regioni/province Autonome,valido_localizzato,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt | 08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt | 08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt | 08_2406_rta_08_241015091748_4166---ProtocolloProvincialeCaserifugio2023.2025.txt | 08_2406_rta_08_241015091832_4166---P.G.111546-2023PROTOCOLLOOPERATIVOFENOMENOVIOLENZADONNE(1).txt | 08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,6
07,Liguria,,,Regione Liguria,Regioni/Province Autonome,5,Regioni/province Autonome,valido_localizzato,07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt | 07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,2
09,Toscana,,Toscana,Regione Toscana,Regioni/Province Autonome,5,Regioni/province Autonome,valido_localizzato,09_APUANE_2015 Protocollo Prefettura.txt | 09_FIRENZE Linee-di-indirizzo2024.txt | 09_GROSSETO 2022 fpdf.txt | 09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt | 09_PISA PREF E PROV.txt | 09_PRATO PREF.txt,6
09,Toscana,Firenze,Firenze,Regione Toscana,Regioni/Province Autonome,5,Regioni/province Autonome,valido_localizzato,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,1
08,Emilia-Romagna,,,SERVIZIO SANITARIO REGIONALE EMILIA-ROMAGNA,Regioni/Province Autonome,5,Regioni/province Autonome,valido_localizzato,08_2406_rta_08_241015091832_4166---P.G.111546-2023PROTOCOLLOOPERATIVOFENOMENOVIOLENZADONNE(1).txt,1
08,Emilia-Romagna,,,Ufficio di Statistica della Regione Emilia Romagna,Regioni/Province Autonome,5,Regioni/province Autonome,valido_localizzato,08_2406_rta_08_241015091832_4166---P.G.111546-2023PROTOCOLLOOPERATIVOFENOMENOVIOLENZADONNE(1).txt,1
08,Emilia-Romagna,Modena,Castelfranco Emilia,Città di Castelfranco Emilia,Comuni,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,1
09,Toscana,,Abetone,Comune di Abetone,Comuni,3,Servizi comunali,valido_localizzato,09_PISTOIA PROV .txt,1
09,Toscana,Pistoia,Agliana,Comune di Agliana,Comuni,3,Servizi comunali,valido_localizzato,09_PISTOIA PROV .txt,1
08,Emilia-Romagna,Bologna,Alto Reno Terme,Comune di Alto Reno Terme,Comuni,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,1
08,Emilia-Romagna,Bologna,Anzola dell'Emilia,Comune di Anzola dell'Emilia,Comuni,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,1
09,Toscana,Arezzo,Arezzo,Comune di Arezzo,Comuni,3,Servizi comunali,valido_localizzato,09_AREZZO Prot_2024-2026.txt,1
08,Emilia-Romagna,Bologna,Argelato,Comune di Argelato,Comuni,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,1
09,Toscana,,Barberino del Mugello,Comune di Barberino del Mugello,Comuni,3,Servizi comunali,valido_localizzato,09_FIRENZE Linee-di-indirizzo2024.txt,1
08,Emilia-Romagna,Bologna,Baricella,Comune di Baricella,Comuni,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,1
08,Emilia-Romagna,Bologna,Bentivoglio,Comune di Bentivoglio,Comuni,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,1
09,Toscana,Pisa,Bientina,Comune di Bientina,Comuni,3,Servizi comunali,valido_localizzato,09_PISA PREF E PROV.txt,1
08,Emilia-Romagna,Bologna,Bologna,Comune di Bologna,Comuni,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt | 08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt | 08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,5
09,Toscana,Firenze,Borgo San Lorenzo,Comune di Borgo San Lorenzo,Comuni,3,Servizi comunali,valido_localizzato,09_FIRENZE Linee-di-indirizzo2024.txt,1
08,Emilia-Romagna,Bologna,Borgo Tossignano,Comune di Borgo Tossignano,Comuni,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,1
08,Emilia-Romagna,Ravenna,Brisighella,Comune di Brisighella,Comuni,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,1
08,Emilia-Romagna,Bologna,Budrio,Comune di Budrio,Comuni,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,1
09,Toscana,Pistoia,Buggiano,Comune di Buggiano,Comuni,3,Servizi comunali,valido_localizzato,09_PISTOIA PROV .txt,1
09,Toscana,Pisa,Buti,Comune di Buti,Comuni,3,Servizi comunali,valido_localizzato,09_PISA PREF E PROV.txt,1
09,Toscana,Pisa,Calci,Comune di Calci,Comuni,3,Servizi comunali,valido_localizzato,09_PISA PREF E PROV.txt,1
09,Toscana,Pisa,Calcinaia,Comune di Calcinaia,Comuni,3,Servizi comunali,valido_localizzato,09_PISA PREF E PROV.txt,1
08,Emilia-Romagna,Bologna,Calderara di Reno,Comune di Calderara di Reno,Comuni,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,1
09,Toscana,Grosseto,Campagnatico,Comune di Campagnatico,Comuni,3,Servizi comunali,valido_localizzato,09_GROSSETO 2022 fpdf.txt,1
09,Toscana,Firenze,Campi Bisenzio,Comune di Campi Bisenzio,Comuni,3,Servizi comunali,valido_localizzato,09_FIRENZE Linee-di-indirizzo2024.txt,1
08,Emilia-Romagna,Bologna,Camugnano,Comune di Camugnano,Comuni,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,1
09,Toscana,Prato,Cantagallo,Comune di Cantagallo,Comuni,3,Servizi comunali,valido_localizzato,09_PRATO PREF.txt,1
09,Toscana,Grosseto,Capalbio,Comune di Capalbio,Comuni,3,Servizi comunali,valido_localizzato,09_GROSSETO 2022 fpdf.txt,1
09,Toscana,Pisa,Capannoli,Comune di Capannoli,Comuni,3,Servizi comunali,valido_localizzato,09_PISA PREF E PROV.txt,1
09,Toscana,Prato,Carmignano,Comune di Carmignano,Comuni,3,Servizi comunali,valido_localizzato,09_PRATO PREF.txt,1
09,Toscana,Massa-Carrara,Carrara,Comune di Carrara,Comuni,3,Servizi comunali,valido_localizzato,09_APUANE_2015 Protocollo Prefettura.txt,1
09,Toscana,Pisa,Casale Marittimo,Comune di Casale Marittimo,Comuni,3,Servizi comunali,valido_localizzato,09_PISA PREF E PROV.txt,1
08,Emilia-Romagna,Bologna,Casalecchio di Reno,Comune di Casalecchio di Reno,Comuni,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,1
08,Emilia-Romagna,Bologna,Casalfiumanese,Comune di Casalfiumanese,Comuni,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,1
09,Toscana,Pisa,Casciana Terme-Lari,Comune di Casciana Terme-Lari,Comuni,3,Servizi comunali,valido_localizzato,09_PISA PREF E PROV.txt,1
09,Toscana,Pisa,Cascina,Comune di Cascina,Comuni,3,Servizi comunali,valido_localizzato,09_PISA PREF E PROV.txt,1
08,Emilia-Romagna,Ravenna,Casola Valsenio,Comune di Casola Valsenio,Comuni,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,1
09,Toscana,Siena,Casole d'Elsa,Comune di Casole d'Elsa,Comuni,3,Servizi comunali,valido_localizzato,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
08,Emilia-Romagna,Ravenna,Castel Bolognese,Comune di Castel Bolognese,Comuni,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,1
08,Emilia-Romagna,Bologna,Castel Guelfo di Bologna,Comune di Castel Guelfo di Bologna,Comuni,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,1
08,Emilia-Romagna,Bologna,Castel Maggiore,Comune di Castel Maggiore,Comuni,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,1
08,Emilia-Romagna,Piacenza,Castel San Giovanni,Comune di Castel San Giovanni,Comuni,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015091917_4166---Protocollo2022-2024.txt,1
08,Emilia-Romagna,Bologna,Castel San Pietro Terme,Comune di Castel San Pietro Terme,Comuni,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,1
08,Emilia-Romagna,Bologna,Castel d'Aiano,Comune di Castel d'Aiano,Comuni,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,1
08,Emilia-Romagna,Bologna,Castel del Rio,Comune di Castel del Rio,Comuni,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,1
08,Emilia-Romagna,Bologna,Castel di Casio,Comune di Castel di Casio,Comuni,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,1
09,Toscana,Pisa,Castelfranco di Sotto,Comune di Castelfranco di Sotto,Comuni,3,Servizi comunali,valido_localizzato,09_PISA PREF E PROV.txt,1
09,Toscana,Pisa,Castellina Marittima,Comune di Castellina Marittima,Comuni,3,Servizi comunali,valido_localizzato,09_PISA PREF E PROV.txt,1
08,Emilia-Romagna,Bologna,Castello d'Argile,Comune di Castello d'Argile,Comuni,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,1
09,Toscana,,Castelnuovo Val di Cecina,Comune di Castelnuovo Val di Cecina,Comuni,3,Servizi comunali,valido_localizzato,09_PISA PREF E PROV.txt,1
08,Emilia-Romagna,Bologna,Castenaso,Comune di Castenaso,Comuni,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,1
08,Emilia-Romagna,Bologna,Castiglione dei Pepoli,Comune di Castiglione dei Pepoli,Comuni,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,1
