regione,provincia,macro_categoria,tipo_standard,nome_canonico,file,n_record_aggregati
Toscana,Massa-Carrara,CAV e Case Rifugio,CAV/Centri Antiviolenza,Centro Donna Chiama Donna,09_APUANE_2015 Protocollo Prefettura.txt,1
Toscana,,CAV e Case Rifugio,CAV/Centri Antiviolenza,Centro Donna Lunigiana,09_APUANE_2015 Protocollo Prefettura.txt,1
Toscana,Massa-Carrara,CAV e Case Rifugio,CAV/Centri Antiviolenza,Centro Donna Provinciale,09_APUANE_2015 Protocollo Prefettura.txt,1
Toscana,Grosseto,CAV e Case Rifugio,CAV/Centri Antiviolenza,"Centro antiviolenza ""Olympia de Gouges"" di Grosseto e Orbetello",09_GROSSETO 2022 fpdf.txt,1
Toscana,Grosseto,CAV e Case Rifugio,CAV/Centri Antiviolenza,"Centro antiviolenza ""Tutto e vita — Elisabetta Fiorilli"" Grosseto",09_GROSSETO 2022 fpdf.txt,1
Toscana,Firenze,CAV e Case Rifugio,CAV/Centri Antiviolenza,Centro antiviolenza Artemisia,09_FIRENZE Linee-di-indirizzo2024.txt,1
Toscana,,CAV e Case Rifugio,CAV/Centri Antiviolenza,Centro antiviolenza di Mantepescali,09_GROSSETO 2022 fpdf.txt,1
Toscana,,CAV e Case Rifugio,Case Rifugio,Casa Rifugio D.I.V.E,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
Toscana,,Enti territoriali / servizi comunali,Comuni,Comune di Abetone,09_PISTOIA PROV .txt,1
Toscana,Pistoia,Enti territoriali / servizi comunali,Comuni,Comune di Agliana,09_PISTOIA PROV .txt,1
Toscana,Arezzo,Enti territoriali / servizi comunali,Comuni,Comune di Arezzo,09_AREZZO Prot_2024-2026.txt,1
Toscana,,Enti territoriali / servizi comunali,Comuni,Comune di Barberino del Mugello,09_FIRENZE Linee-di-indirizzo2024.txt,1
Toscana,Pisa,Enti territoriali / servizi comunali,Comuni,Comune di Bientina,09_PISA PREF E PROV.txt,1
Toscana,Firenze,Enti territoriali / servizi comunali,Comuni,Comune di Borgo San Lorenzo,09_FIRENZE Linee-di-indirizzo2024.txt,1
Toscana,Pistoia,Enti territoriali / servizi comunali,Comuni,Comune di Buggiano,09_PISTOIA PROV .txt,1
Toscana,Pisa,Enti territoriali / servizi comunali,Comuni,Comune di Buti,09_PISA PREF E PROV.txt,1
Toscana,Pisa,Enti territoriali / servizi comunali,Comuni,Comune di Calci,09_PISA PREF E PROV.txt,1
Toscana,Pisa,Enti territoriali / servizi comunali,Comuni,Comune di Calcinaia,09_PISA PREF E PROV.txt,1
Toscana,Grosseto,Enti territoriali / servizi comunali,Comuni,Comune di Campagnatico,09_GROSSETO 2022 fpdf.txt,1
Toscana,Firenze,Enti territoriali / servizi comunali,Comuni,Comune di Campi Bisenzio,09_FIRENZE Linee-di-indirizzo2024.txt,1
Toscana,Prato,Enti territoriali / servizi comunali,Comuni,Comune di Cantagallo,09_PRATO PREF.txt,1
Toscana,Grosseto,Enti territoriali / servizi comunali,Comuni,Comune di Capalbio,09_GROSSETO 2022 fpdf.txt,1
Toscana,Pisa,Enti territoriali / servizi comunali,Comuni,Comune di Capannoli,09_PISA PREF E PROV.txt,1
Toscana,Prato,Enti territoriali / servizi comunali,Comuni,Comune di Carmignano,09_PRATO PREF.txt,1
Toscana,Massa-Carrara,Enti territoriali / servizi comunali,Comuni,Comune di Carrara,09_APUANE_2015 Protocollo Prefettura.txt,1
Toscana,Pisa,Enti territoriali / servizi comunali,Comuni,Comune di Casale Marittimo,09_PISA PREF E PROV.txt,1
Toscana,Pisa,Enti territoriali / servizi comunali,Comuni,Comune di Casciana Terme-Lari,09_PISA PREF E PROV.txt,1
Toscana,Pisa,Enti territoriali / servizi comunali,Comuni,Comune di Cascina,09_PISA PREF E PROV.txt,1
Toscana,Siena,Enti territoriali / servizi comunali,Comuni,Comune di Casole d'Elsa,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
Toscana,Pisa,Enti territoriali / servizi comunali,Comuni,Comune di Castelfranco di Sotto,09_PISA PREF E PROV.txt,1
Toscana,Pisa,Enti territoriali / servizi comunali,Comuni,Comune di Castellina Marittima,09_PISA PREF E PROV.txt,1
Toscana,,Enti territoriali / servizi comunali,Comuni,Comune di Castelnuovo Val di Cecina,09_PISA PREF E PROV.txt,1
Toscana,Grosseto,Enti territoriali / servizi comunali,Comuni,Comune di Castiglione della Pescaia,09_GROSSETO 2022 fpdf.txt,1
Toscana,Siena,Enti territoriali / servizi comunali,Comuni,Comune di Cetona,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,1
Toscana,Siena,Enti territoriali / servizi comunali,Comuni,Comune di Chianciano Terme,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,1
Toscana,Pisa,Enti territoriali / servizi comunali,Comuni,Comune di Chianni,09_PISA PREF E PROV.txt,1
Toscana,Pistoia,Enti territoriali / servizi comunali,Comuni,Comune di Chiesina Uzzanese,09_PISTOIA PROV .txt,1
Toscana,Siena,Enti territoriali / servizi comunali,Comuni,Comune di Chiusi,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,1
Toscana,Grosseto,Enti territoriali / servizi comunali,Comuni,Comune di Cinigiano,09_GROSSETO 2022 fpdf.txt,1
Toscana,Grosseto,Enti territoriali / servizi comunali,Comuni,Comune di Civitella Paganico,09_GROSSETO 2022 fpdf.txt,1
Toscana,Siena,Enti territoriali / servizi comunali,Comuni,Comune di Colle di Val d'Elsa,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
Toscana,Pisa,Enti territoriali / servizi comunali,Comuni,Comune di Crespina-Lorenzana,09_PISA PREF E PROV.txt,1
Toscana,,Enti territoriali / servizi comunali,Comuni,Comune di Cutigliano,09_PISTOIA PROV .txt,1
Toscana,Pisa,Enti territoriali / servizi comunali,Comuni,Comune di Fauglia,09_PISA PREF E PROV.txt,1
Toscana,Firenze,Enti territoriali / servizi comunali,Comuni,Comune di Figline e Incisa Valdarno,09_FIRENZE Linee-di-indirizzo2024.txt,1
Toscana,Firenze,Enti territoriali / servizi comunali,Comuni,Comune di Firenze,09_FIRENZE Linee-di-indirizzo2024.txt,1
Toscana,Firenze,Enti territoriali / servizi comunali,Comuni,Comune di Firenze: Area Tutela Valery,09_FIRENZE Linee-di-indirizzo2024.txt,1
Toscana,Firenze,Enti territoriali / servizi comunali,Comuni,Comune di Firenze: Servizi sociali,09_FIRENZE Linee-di-indirizzo2024.txt,1
Toscana,Grosseto,Enti territoriali / servizi comunali,Comuni,Comune di Follonica,09_GROSSETO 2022 fpdf.txt,1
Toscana,Grosseto,Enti territoriali / servizi comunali,Comuni,Comune di Gavorrano,09_GROSSETO 2022 fpdf.txt,1
Toscana,Grosseto,Enti territoriali / servizi comunali,Comuni,Comune di Grosseto,09_GROSSETO 2022 fpdf.txt,1
Toscana,Pisa,Enti territoriali / servizi comunali,Comuni,Comune di Guardistallo,09_PISA PREF E PROV.txt,1
Toscana,Grosseto,Enti territoriali / servizi comunali,Comuni,Comune di Isola del Giglio,09_GROSSETO 2022 fpdf.txt,1
Toscana,Pisa,Enti territoriali / servizi comunali,Comuni,Comune di Lajatico,09_PISA PREF E PROV.txt,1
Toscana,Pistoia,Enti territoriali / servizi comunali,Comuni,Comune di Lamporecchio,09_PISTOIA PROV .txt,1
Toscana,Pistoia,Enti territoriali / servizi comunali,Comuni,Comune di Larciano,09_PISTOIA PROV .txt,1
Toscana,Firenze,Enti territoriali / servizi comunali,Comuni,Comune di Lastra a Signa,09_FIRENZE Linee-di-indirizzo2024.txt,1
Toscana,Livorno,Enti territoriali / servizi comunali,Comuni,Comune di Livorno,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,1
Toscana,Grosseto,Enti territoriali / servizi comunali,Comuni,Comune di Magliano in Toscana,09_GROSSETO 2022 fpdf.txt,1
Toscana,Grosseto,Enti territoriali / servizi comunali,Comuni,Comune di Manciano,09_GROSSETO 2022 fpdf.txt,1
Toscana,Pistoia,Enti territoriali / servizi comunali,Comuni,Comune di Marliana,09_PISTOIA PROV .txt,1
Toscana,Massa-Carrara,Enti territoriali / servizi comunali,Comuni,Comune di Massa,09_APUANE_2015 Protocollo Prefettura.txt,1
Toscana,Grosseto,Enti territoriali / servizi comunali,Comuni,Comune di Massa Marittima,09_GROSSETO 2022 fpdf.txt,1
Toscana,Pistoia,Enti territoriali / servizi comunali,Comuni,Comune di Massa e Cozzile,09_PISTOIA PROV .txt,1
Toscana,Pistoia,Enti territoriali / servizi comunali,Comuni,Comune di Monsummano Terme,09_PISTOIA PROV .txt,1
Toscana,Pistoia,Enti territoriali / servizi comunali,Comuni,Comune di Montale,09_PISTOIA PROV .txt,1
Toscana,Grosseto,Enti territoriali / servizi comunali,Comuni,Comune di Monte Argentario,09_GROSSETO 2022 fpdf.txt,1
Toscana,Pistoia,Enti territoriali / servizi comunali,Comuni,Comune di Montecatini Terme,09_PISTOIA PROV .txt,1
Toscana,Pisa,Enti territoriali / servizi comunali,Comuni,Comune di Montecatini Val Di Cecina,09_PISA PREF E PROV.txt,1
Toscana,Prato,Enti territoriali / servizi comunali,Comuni,Comune di Montemurlo,09_PRATO PREF.txt,1
Toscana,Siena,Enti territoriali / servizi comunali,Comuni,Comune di Montepulciano,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,1
Toscana,Grosseto,Enti territoriali / servizi comunali,Comuni,Comune di Monterotondo Marittimo,09_GROSSETO 2022 fpdf.txt,1
Toscana,Pisa,Enti territoriali / servizi comunali,Comuni,Comune di Montescudaio,09_PISA PREF E PROV.txt,1
Toscana,Pisa,Enti territoriali / servizi comunali,Comuni,Comune di Monteverdi Marittimo,09_PISA PREF E PROV.txt,1
Toscana,Grosseto,Enti territoriali / servizi comunali,Comuni,Comune di Montieri,09_GROSSETO 2022 fpdf.txt,1
Toscana,Massa-Carrara,Enti territoriali / servizi comunali,Comuni,Comune di Montignoso,09_APUANE_2015 Protocollo Prefettura.txt,1
Toscana,,Enti territoriali / servizi comunali,Comuni,Comune di Montopoli Valdarno,09_PISA PREF E PROV.txt,1
Toscana,Grosseto,Enti territoriali / servizi comunali,Comuni,Comune di Orbetello,09_GROSSETO 2022 fpdf.txt,1
Toscana,Pisa,Enti territoriali / servizi comunali,Comuni,Comune di Orciano Pisano,09_PISA PREF E PROV.txt,1
Toscana,Pisa,Enti territoriali / servizi comunali,Comuni,Comune di Palaia,09_PISA PREF E PROV.txt,1
Toscana,Pisa,Enti territoriali / servizi comunali,Comuni,Comune di Peccioli,09_PISA PREF E PROV.txt,1
Toscana,Pistoia,Enti territoriali / servizi comunali,Comuni,Comune di Pescia,09_PISTOIA PROV .txt,1
Toscana,Pistoia,Enti territoriali / servizi comunali,Comuni,Comune di Pieve a Nievole,09_PISTOIA PROV .txt,1
Toscana,Pisa,Enti territoriali / servizi comunali,Comuni,Comune di Pisa,09_PISA PREF E PROV.txt,1
Toscana,Pistoia,Enti territoriali / servizi comunali,Comuni,Comune di Pistoia,09_PISTOIA PROV .txt,1
Toscana,,Enti territoriali / servizi comunali,Comuni,Comune di Piteglio,09_PISTOIA PROV .txt,1
Toscana,Grosseto,Enti territoriali / servizi comunali,Comuni,Comune di Pitigliano,09_GROSSETO 2022 fpdf.txt,1
Toscana,Siena,Enti territoriali / servizi comunali,Comuni,Comune di Poggibonsi,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
Toscana,Prato,Enti territoriali / servizi comunali,Comuni,Comune di Poggio a Caiano,09_PRATO PREF.txt,1
Toscana,Pisa,Enti territoriali / servizi comunali,Comuni,Comune di Pomarance,09_PISA PREF E PROV.txt,1
Toscana,Pisa,Enti territoriali / servizi comunali,Comuni,Comune di Ponsacco,09_PISA PREF E PROV.txt,1
Toscana,Firenze,Enti territoriali / servizi comunali,Comuni,Comune di Pontassieve,09_FIRENZE Linee-di-indirizzo2024.txt,1
Toscana,Pistoia,Enti territoriali / servizi comunali,Comuni,Comune di Ponte Buggianese,09_PISTOIA PROV .txt,1
Toscana,Pisa,Enti territoriali / servizi comunali,Comuni,Comune di Pontedera,09_PISA PREF E PROV.txt,1
Toscana,Prato,Enti territoriali / servizi comunali,Comuni,Comune di Prato,09_PRATO PREF.txt,1
Toscana,Pistoia,Enti territoriali / servizi comunali,Comuni,Comune di Quarrata,09_PISTOIA PROV .txt,1
Toscana,Siena,Enti territoriali / servizi comunali,Comuni,Comune di Radicondoli,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
Toscana,Pisa,Enti territoriali / servizi comunali,Comuni,Comune di Riparbella,09_PISA PREF E PROV.txt,1
Toscana,Pistoia,Enti territoriali / servizi comunali,Comuni,Comune di Sambuca Pistoiese,09_PISTOIA PROV .txt,1
Toscana,,Enti territoriali / servizi comunali,Comuni,Comune di San Casciano Val di Pesa,09_FIRENZE Linee-di-indirizzo2024.txt,1
Toscana,Siena,Enti territoriali / servizi comunali,Comuni,Comune di San Casciano dei Bagni,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,1
Toscana,Siena,Enti territoriali / servizi comunali,Comuni,Comune di San Gimignano,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
Toscana,Pisa,Enti territoriali / servizi comunali,Comuni,Comune di San Giuliano Terme,09_PISA PREF E PROV.txt,1
Toscana,,Enti territoriali / servizi comunali,Comuni,Comune di San Marcello Pistoiese,09_PISTOIA PROV .txt,1
Toscana,Pisa,Enti territoriali / servizi comunali,Comuni,Comune di San Miniato,09_PISA PREF E PROV.txt,1
Toscana,Pisa,Enti territoriali / servizi comunali,Comuni,Comune di Santa Croce sull'Arno,09_PISA PREF E PROV.txt,1
Toscana,Pisa,Enti territoriali / servizi comunali,Comuni,Comune di Santa Luce,09_PISA PREF E PROV.txt,1
Toscana,Pisa,Enti territoriali / servizi comunali,Comuni,Comune di Santa Maria a Monte,09_PISA PREF E PROV.txt,1
Toscana,Siena,Enti territoriali / servizi comunali,Comuni,Comune di Sarteano,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,1
Toscana,Firenze,Enti territoriali / servizi comunali,Comuni,Comune di Scandicci,09_FIRENZE Linee-di-indirizzo2024.txt,1
Toscana,Grosseto,Enti territoriali / servizi comunali,Comuni,Comune di Scansano,09_GROSSETO 2022 fpdf.txt,1
Toscana,Grosseto,Enti territoriali / servizi comunali,Comuni,Comune di Scarlino,09_GROSSETO 2022 fpdf.txt,1
Toscana,Pistoia,Enti territoriali / servizi comunali,Comuni,Comune di Serravalle Pistoiese,09_PISTOIA PROV .txt,1
Toscana,Firenze,Enti territoriali / servizi comunali,Comuni,Comune di Sesto Fiorentino,09_FIRENZE Linee-di-indirizzo2024.txt,1
Toscana,Siena,Enti territoriali / servizi comunali,Comuni,Comune di Sinalunga,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,1
Toscana,Grosseto,Enti territoriali / servizi comunali,Comuni,Comune di Sorano,09_GROSSETO 2022 fpdf.txt,1
Toscana,,Enti territoriali / servizi comunali,Comuni,Comune di Tavarnelle Val di Pesa,09_FIRENZE Linee-di-indirizzo2024.txt,1
Toscana,Pisa,Enti territoriali / servizi comunali,Comuni,Comune di Terricciola,09_PISA PREF E PROV.txt,1
Toscana,Siena,Enti territoriali / servizi comunali,Comuni,Comune di Torrita di Siena,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,1
Toscana,Siena,Enti territoriali / servizi comunali,Comuni,Comune di Trequanda,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,1
Toscana,Pistoia,Enti territoriali / servizi comunali,Comuni,Comune di Uzzano,09_PISTOIA PROV .txt,1
Toscana,Prato,Enti territoriali / servizi comunali,Comuni,Comune di Vaiano,09_PRATO PREF.txt,1
Toscana,Pisa,Enti territoriali / servizi comunali,Comuni,Comune di Vecchiano,09_PISA PREF E PROV.txt,1
Toscana,Prato,Enti territoriali / servizi comunali,Comuni,Comune di Vernio,09_PRATO PREF.txt,1
Toscana,Pisa,Enti territoriali / servizi comunali,Comuni,Comune di Vicopisano,09_PISA PREF E PROV.txt,1
Toscana,Pisa,Enti territoriali / servizi comunali,Comuni,Comune di Volterra,09_PISA PREF E PROV.txt,1
Toscana,Firenze,Enti territoriali / servizi comunali,Comuni,Quartiere 5 del Comune di Firenze,09_FIRENZE Linee-di-indirizzo2024.txt,1
Toscana,,Enti territoriali / servizi comunali,Polizia Municipale,Comando Polizia Municipale,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,1
Toscana,Siena,Enti territoriali / servizi comunali,Polizia Municipale,Polizia Municipale di Casole d'Elsa,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
Toscana,Siena,Enti territoriali / servizi comunali,Polizia Municipale,Polizia Municipale di Colle Val d'Elsa,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
Toscana,Siena,Enti territoriali / servizi comunali,Polizia Municipale,Polizia Municipale di Poggibonsi,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
Toscana,Siena,Enti territoriali / servizi comunali,Polizia Municipale,Polizia Municipale di Radicondoli,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
Toscana,Siena,Enti territoriali / servizi comunali,Polizia Municipale,Polizia Municipale di San Gimignano,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
Toscana,,Enti territoriali / servizi comunali,Polizia Municipale,Polizie Municipali dei Comuni della Valdelsa,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
Toscana,,Enti territoriali / servizi comunali,Servizi sociali comunali,Fiorentina Nord Ovest: Servizi sociali,09_FIRENZE Linee-di-indirizzo2024.txt,1
Toscana,,Enti territoriali / servizi comunali,Servizi sociali comunali,Fiorentina Sud Est: Servizi sociali,09_FIRENZE Linee-di-indirizzo2024.txt,1
Toscana,,Enti territoriali / servizi comunali,Servizi sociali comunali,Mugello: Servizi sociali,09_FIRENZE Linee-di-indirizzo2024.txt,1
Toscana,,Enti territoriali / servizi comunali,Servizi sociali comunali,Referente Emergenza Sociale (RES) di zona,09_FIRENZE Linee-di-indirizzo2024.txt,1
Toscana,,Enti territoriali / servizi comunali,Servizi sociali comunali,SEUS - Servizio Emergenza Urgenza Sociale,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt | 09_FIRENZE Linee-di-indirizzo2024.txt,2
Toscana,,Enti territoriali / servizi comunali,Servizi sociali comunali,Servizi Sociali dei Comuni di Costa,09_APUANE_2015 Protocollo Prefettura.txt,1
Toscana,,Enti territoriali / servizi comunali,Servizi sociali comunali,UTES - Unità Territoriali Emergenza Sociale,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
Toscana,,Enti territoriali sovracomunali,Enti territoriali sovracomunali,Comunità Montana del Cetona,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,1
Toscana,,Enti territoriali sovracomunali,Enti territoriali sovracomunali,Conferenza Zonale dei Sindaci del Casentino/Unione dei Comuni Montani del Casentino,09_AREZZO Prot_2024-2026.txt,1
Toscana,,Enti territoriali sovracomunali,Enti territoriali sovracomunali,Conferenza Zonale dei Sindaci della Valtiberina Toscana/Unione Montana dei Comuni della Valtiberina Toscana,09_AREZZO Prot_2024-2026.txt,1
Toscana,Grosseto,Enti territoriali sovracomunali,Enti territoriali sovracomunali,Unione dei comuni Montani Amiata Grossetana,09_GROSSETO 2022 fpdf.txt,1
Toscana,Lucca,Giustizia e forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Arma dei Carabinieri-Comando provinciale di Lucca,09_LUCCA PROV.txt,1
Toscana,Livorno,Giustizia e forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Comando Provinciale Carabinieri di Livorno,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,1
Toscana,Pistoia,Giustizia e forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Comando Provinciale Carabinieri di Pistoia,09_PISTOIA PROV .txt,1
Toscana,,Giustizia e forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Comando Provinciale dei Carabinieri,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt | 09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,2
Toscana,Arezzo,Giustizia e forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Comando Provinciale dei Carabinieri di Arezzo,09_AREZZO Prot_2024-2026.txt,1
Toscana,Massa-Carrara,Giustizia e forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Comando Provinciale dei Carabinieri di Massa Carrara,09_APUANE_2015 Protocollo Prefettura.txt,1
Toscana,Prato,Giustizia e forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Comando Provinciale dell'Arma dei Carabinieri di Prato,09_PRATO PREF.txt,1
Toscana,Arezzo,Giustizia e forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Comando Provinciale della Guardia di Finanza di Arezzo,09_AREZZO Prot_2024-2026.txt,1
Toscana,Massa-Carrara,Giustizia e forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Comando Provinciale della Guardia di Finanza di Massa Carrara,09_APUANE_2015 Protocollo Prefettura.txt,1
Toscana,Prato,Giustizia e forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Comando Provinciale della Guardia di Finanza di Prato,09_PRATO PREF.txt,1
Toscana,Siena,Giustizia e forze dell'ordine,Ordine avvocati,CPO dell'Ordine degli Avvocati di Siena,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
Toscana,Siena,Giustizia e forze dell'ordine,Ordine avvocati,Ordine degli Avvocati di Siena,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
Toscana,Prato,Giustizia e forze dell'ordine,Prefettura,Prefettura Ufficio Territoriale del Governo di Prato,09_PRATO PREF.txt,1
Toscana,Arezzo,Giustizia e forze dell'ordine,Prefettura,Prefettura di Arezzo,09_AREZZO Prot_2024-2026.txt,1
Toscana,Livorno,Giustizia e forze dell'ordine,Prefettura,Prefettura di Livorno - Ufficio Territoriale del Governo,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,1
Toscana,Lucca,Giustizia e forze dell'ordine,Prefettura,Prefettura di Lucca,09_LUCCA PROV.txt,1
Toscana,Massa-Carrara,Giustizia e forze dell'ordine,Prefettura,Prefettura di Massa-Carrara,09_APUANE_2015 Protocollo Prefettura.txt,1
Toscana,Pisa,Giustizia e forze dell'ordine,Prefettura,Prefettura di Pisa,09_PISA PREF E PROV.txt,1
Toscana,Pistoia,Giustizia e forze dell'ordine,Prefettura,Prefettura di Pistoia - Ufficio Territoriale di Governo,09_PISTOIA PROV .txt,1
Toscana,Siena,Giustizia e forze dell'ordine,Prefettura,Prefettura di Siena,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
Toscana,,Giustizia e forze dell'ordine,Procura Minorile/Tribunale minorile,Procura della Repubblica minorile,09_APUANE_2015 Protocollo Prefettura.txt,1
Toscana,Firenze,Giustizia e forze dell'ordine,Procura Minorile/Tribunale minorile,Procura della Repubblica per i Minorenni di Firenze,09_GROSSETO 2022 fpdf.txt | 09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,2
Toscana,,Giustizia e forze dell'ordine,Procura Minorile/Tribunale minorile,Procura della Repubblica presso il Tribunale per i Minorenni,09_PISA PREF E PROV.txt,1
Toscana,,Giustizia e forze dell'ordine,Procura Minorile/Tribunale minorile,Tribunale per i Minorenni,09_APUANE_2015 Protocollo Prefettura.txt | 09_PRATO PREF.txt | 09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,3
Toscana,Firenze,Giustizia e forze dell'ordine,Procura Ordinaria/Tribunale/Corte d'appello,Corte d'Appello di Firenze,09_GROSSETO 2022 fpdf.txt,1
Toscana,Firenze,Giustizia e forze dell'ordine,Procura Ordinaria/Tribunale/Corte d'appello,Procura Generale della Repubblica presso la Corte d'Appello di Firenze,09_GROSSETO 2022 fpdf.txt | 09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,2
Toscana,Firenze,Giustizia e forze dell'ordine,Procura Ordinaria/Tribunale/Corte d'appello,Procura della Repubblica di Firenze,09_APUANE_2015 Protocollo Prefettura.txt,1
Toscana,Massa-Carrara,Giustizia e forze dell'ordine,Procura Ordinaria/Tribunale/Corte d'appello,Procura della Repubblica di Massa,09_APUANE_2015 Protocollo Prefettura.txt,1
Toscana,Pistoia,Giustizia e forze dell'ordine,Procura Ordinaria/Tribunale/Corte d'appello,Procura della Repubblica di Pistoia,09_PISTOIA PROV .txt,1
Toscana,Prato,Giustizia e forze dell'ordine,Procura Ordinaria/Tribunale/Corte d'appello,Procura della Repubblica di Prato,09_PRATO PREF.txt,1
Toscana,Siena,Giustizia e forze dell'ordine,Procura Ordinaria/Tribunale/Corte d'appello,Procura della Repubblica di Siena,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
Toscana,,Giustizia e forze dell'ordine,Procura Ordinaria/Tribunale/Corte d'appello,Procura della Repubblica presso il Tribunale,09_PISA PREF E PROV.txt,1
Toscana,Arezzo,Giustizia e forze dell'ordine,Procura Ordinaria/Tribunale/Corte d'appello,Procura della Repubblica presso il Tribunale di Arezzo,09_AREZZO Prot_2024-2026.txt,1
Toscana,Massa-Carrara,Giustizia e forze dell'ordine,Procura Ordinaria/Tribunale/Corte d'appello,Procura della Repubblica presso il Tribunale di Massa,09_GROSSETO 2022 fpdf.txt | 09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,2
Toscana,,Giustizia e forze dell'ordine,Procura Ordinaria/Tribunale/Corte d'appello,Procura della Repubblica presso il Tribunale ordinario,09_APUANE_2015 Protocollo Prefettura.txt,1
Toscana,,Giustizia e forze dell'ordine,Procura Ordinaria/Tribunale/Corte d'appello,Procure della Repubblica presso il Tribunale del Distretto,09_GROSSETO 2022 fpdf.txt | 09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,2
Toscana,Arezzo,Giustizia e forze dell'ordine,Procura Ordinaria/Tribunale/Corte d'appello,Tribunale di Arezzo,09_AREZZO Prot_2024-2026.txt,1
Toscana,Livorno,Giustizia e forze dell'ordine,Procura Ordinaria/Tribunale/Corte d'appello,Tribunale di Livorno,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,1
Toscana,Massa-Carrara,Giustizia e forze dell'ordine,Procura Ordinaria/Tribunale/Corte d'appello,Tribunale di Massa,09_APUANE_2015 Protocollo Prefettura.txt,1
Toscana,Pisa,Giustizia e forze dell'ordine,Procura Ordinaria/Tribunale/Corte d'appello,Tribunale di Pisa,09_PISA PREF E PROV.txt,1
Toscana,Pistoia,Giustizia e forze dell'ordine,Procura Ordinaria/Tribunale/Corte d'appello,Tribunale di Pistoia,09_PISTOIA PROV .txt,1
Toscana,Arezzo,Giustizia e forze dell'ordine,Questura,Questura di Arezzo,09_AREZZO Prot_2024-2026.txt,1
