record_id,file,nome_originale,nome_canonico,nome_norm_stat,tipo_originale,tipo_standard,macro_categoria,comune_finale,provincia_finale,regione_finale,fonte_territorializzazione,stato_osservazione,ruoli_documentali,ruolo_attore,ruolo_firmatario,ruolo_proponente,ente_capofila,note,cf,n_record_aggregati,files,ruoli_documentali_aggregati
026_0035,09_PISA PREF E PROV.txt,Comune di San Miniato,Comune di San Miniato,COMUNE DI SAN MINIATO,Comuni,Comuni,Enti territoriali / servizi comunali,San Miniato,Pisa,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,,,1,09_PISA PREF E PROV.txt,attore|firmatario
005_0052,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di San Pietro in Casale,Comune di San Pietro in Casale,COMUNE DI SAN PIETRO IN CASALE,Comuni,Comuni,Enti territoriali / servizi comunali,San Pietro in Casale,Bologna,Emilia-Romagna,json,valido_localizzato,firmatario|attore,1,1,0,,,,1,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,attore|firmatario
003_0026,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,Comune di Sanremo,Comune di Sanremo,COMUNE DI SANREMO,Comuni,Comuni,Enti territoriali / servizi comunali,Sanremo,Imperia,Liguria,json,valido_localizzato,firmatario|attore,1,1,0,,"Firmatario del protocollo, Comune capofila Conferenza dei Sindaci",,1,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,attore|firmatario
005_0053,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Sant’Agata Bolognese,Comune di Sant'Agata Bolognese,COMUNE DI SANT'AGATA BOLOGNESE,Comuni,Comuni,Enti territoriali / servizi comunali,Sant'Agata Bolognese,Bologna,Emilia-Romagna,json,valido_localizzato,firmatario|attore,1,1,0,,,,1,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,attore|firmatario
026_0031,09_PISA PREF E PROV.txt,Comune di Santa Croce sull'Arno,Comune di Santa Croce sull'Arno,COMUNE DI SANTA CROCE SULL'ARNO,Comuni,Comuni,Enti territoriali / servizi comunali,Santa Croce sull'Arno,Pisa,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,,,1,09_PISA PREF E PROV.txt,attore|firmatario
026_0032,09_PISA PREF E PROV.txt,Comune di Santa Luce,Comune di Santa Luce,COMUNE DI SANTA LUCE,Comuni,Comuni,Enti territoriali / servizi comunali,Santa Luce,Pisa,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,,,1,09_PISA PREF E PROV.txt,attore|firmatario
026_0033,09_PISA PREF E PROV.txt,Comune di Santa Maria a Monte,Comune di Santa Maria a Monte,COMUNE DI SANTA MARIA A MONTE,Comuni,Comuni,Enti territoriali / servizi comunali,Santa Maria a Monte,Pisa,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,,,1,09_PISA PREF E PROV.txt,attore|firmatario
009_0018,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,Comune di Santarcangelo di Romagna,Comune di Santarcangelo di Romagna,COMUNE DI SANTARCANGELO DI ROMAGNA,Comuni,Comuni,Enti territoriali / servizi comunali,Santarcangelo di Romagna,Rimini,Emilia-Romagna,json,valido_localizzato,firmatario|attore,1,1,0,,,,1,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,attore|firmatario
030_0005,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,Comune di Sarteano,Comune di Sarteano,COMUNE DI SARTEANO,Comuni,Comuni,Enti territoriali / servizi comunali,Sarteano,Siena,Toscana,json,valido_localizzato,attore,1,0,0,,,,1,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,attore
005_0054,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Sasso Marconi,Comune di Sasso Marconi,COMUNE DI SASSO MARCONI,Comuni,Comuni,Enti territoriali / servizi comunali,Sasso Marconi,Bologna,Emilia-Romagna,json,valido_localizzato,firmatario|attore,1,1,0,,,,2,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,attore|firmatario
012_0014,08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,Comune di Sassuolo,Comune di Sassuolo,COMUNE DI SASSUOLO,Comuni,Comuni,Enti territoriali / servizi comunali,Sassuolo,Modena,Emilia-Romagna,json,valido_localizzato,firmatario|attore,1,1,0,,,,1,08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,attore|firmatario
003_0025,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,Comune di Savona,Comune di Savona,COMUNE DI SAVONA,Comuni,Comuni,Enti territoriali / servizi comunali,Savona,Savona,Liguria,json,valido_localizzato,firmatario|attore,1,1,0,,"Firmatario del protocollo, Comune capofila Conferenza dei Sindaci",,1,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,attore|firmatario
022_0018,09_FIRENZE Linee-di-indirizzo2024.txt,Scandicci,Comune di Scandicci,COMUNE DI SCANDICCI,Comuni,Comuni,Enti territoriali / servizi comunali,Scandicci,Firenze,Toscana,json,valido_localizzato,,0,0,0,,Sede di uno degli sportelli territoriali Artemisia,,1,09_FIRENZE Linee-di-indirizzo2024.txt,
023_0022,09_GROSSETO 2022 fpdf.txt,Comune di Scansano,Comune di Scansano,COMUNE DI SCANSANO,Comuni,Comuni,Enti territoriali / servizi comunali,Scansano,Grosseto,Toscana,json,valido_localizzato,attore,1,0,0,,,,1,09_GROSSETO 2022 fpdf.txt,attore
023_0023,09_GROSSETO 2022 fpdf.txt,Comune di Scarlino,Comune di Scarlino,COMUNE DI SCARLINO,Comuni,Comuni,Enti territoriali / servizi comunali,Scarlino,Grosseto,Toscana,json,valido_localizzato,attore,1,0,0,,,,1,09_GROSSETO 2022 fpdf.txt,attore
027_0022,09_PISTOIA PROV .txt,Comune di Serravalle Pistoiese,Comune di Serravalle Pistoiese,COMUNE DI SERRAVALLE PISTOIESE,Comuni,Comuni,Enti territoriali / servizi comunali,Serravalle Pistoiese,Pistoia,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,firmatario,,1,09_PISTOIA PROV .txt,attore|firmatario
022_0016,09_FIRENZE Linee-di-indirizzo2024.txt,Sesto Fiorentino,Comune di Sesto Fiorentino,COMUNE DI SESTO FIORENTINO,Comuni,Comuni,Enti territoriali / servizi comunali,Sesto Fiorentino,Firenze,Toscana,json,valido_localizzato,,0,0,0,,Sede di uno degli sportelli territoriali Artemisia,,1,09_FIRENZE Linee-di-indirizzo2024.txt,
030_0007,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,Comune di Sinalunga,Comune di Sinalunga,COMUNE DI SINALUNGA,Comuni,Comuni,Enti territoriali / servizi comunali,Sinalunga,Siena,Toscana,json,valido_localizzato,attore,1,0,0,,,,1,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,attore
018_0006,08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,Comune di Solarolo,Comune di Solarolo,COMUNE DI SOLAROLO,Comuni,Comuni,Enti territoriali / servizi comunali,Solarolo,Ravenna,Emilia-Romagna,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,,1,08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,attore|firmatario
023_0025,09_GROSSETO 2022 fpdf.txt,Comune di Sorano,Comune di Sorano,COMUNE DI SORANO,Comuni,Comuni,Enti territoriali / servizi comunali,Sorano,Grosseto,Toscana,json,valido_localizzato,attore,1,0,0,,,,1,09_GROSSETO 2022 fpdf.txt,attore
022_0019,09_FIRENZE Linee-di-indirizzo2024.txt,Tavarnelle Val di Pesa,Comune di Tavarnelle Val di Pesa,COMUNE DI TAVARNELLE VAL DI PESA,Comuni,Comuni,Enti territoriali / servizi comunali,Tavarnelle Val di Pesa,,Toscana,json,valido_localizzato,,0,0,0,,Sede di uno degli sportelli territoriali Artemisia,,1,09_FIRENZE Linee-di-indirizzo2024.txt,
026_0036,09_PISA PREF E PROV.txt,Comune di Terricciola,Comune di Terricciola,COMUNE DI TERRICCIOLA,Comuni,Comuni,Enti territoriali / servizi comunali,Terricciola,Pisa,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,,,1,09_PISA PREF E PROV.txt,attore|firmatario
030_0008,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,Comune di Torrita di Siena,Comune di Torrita di Siena,COMUNE DI TORRITA DI SIENA,Comuni,Comuni,Enti territoriali / servizi comunali,Torrita di Siena,Siena,Toscana,json,valido_localizzato,attore,1,0,0,,,,1,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,attore
030_0009,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,Comune di Trequanda,Comune di Trequanda,COMUNE DI TREQUANDA,Comuni,Comuni,Enti territoriali / servizi comunali,Trequanda,Siena,Toscana,json,valido_localizzato,attore,1,0,0,,,,1,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,attore
007_0008,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,Comune di Tresignana,Comune di Tresignana,COMUNE DI TRESIGNANA,Comuni,Comuni,Enti territoriali / servizi comunali,Tresignana,Ferrara,Emilia-Romagna,json,valido_localizzato,attore,1,0,0,,Parte dell'Unione Terre e Fiumi,,1,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,attore
027_0023,09_PISTOIA PROV .txt,Comune di Uzzano,Comune di Uzzano,COMUNE DI UZZANO,Comuni,Comuni,Enti territoriali / servizi comunali,Uzzano,Pistoia,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,firmatario,,1,09_PISTOIA PROV .txt,attore|firmatario
028_0012,09_PRATO PREF.txt,Comune di Vaiano,Comune di Vaiano,COMUNE DI VAIANO,Comuni,Comuni,Enti territoriali / servizi comunali,Vaiano,Prato,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,,1,09_PRATO PREF.txt,attore|firmatario
005_0055,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Valsamoggia,Comune di Valsamoggia,COMUNE DI VALSAMOGGIA,Comuni,Comuni,Enti territoriali / servizi comunali,Valsamoggia,Bologna,Emilia-Romagna,json,valido_localizzato,firmatario|attore,1,1,0,,,,1,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,attore|firmatario
026_0037,09_PISA PREF E PROV.txt,Comune di Vecchiano,Comune di Vecchiano,COMUNE DI VECCHIANO,Comuni,Comuni,Enti territoriali / servizi comunali,Vecchiano,Pisa,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,,,1,09_PISA PREF E PROV.txt,attore|firmatario
005_0056,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Vergato,Comune di Vergato,COMUNE DI VERGATO,Comuni,Comuni,Enti territoriali / servizi comunali,Vergato,Bologna,Emilia-Romagna,json,valido_localizzato,firmatario|attore,1,1,0,,,,1,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,attore|firmatario
028_0013,09_PRATO PREF.txt,Comune di Vernio,Comune di Vernio,COMUNE DI VERNIO,Comuni,Comuni,Enti territoriali / servizi comunali,Vernio,Prato,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,,1,09_PRATO PREF.txt,attore|firmatario
009_0019,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,Comune di Verucchio,Comune di Verucchio,COMUNE DI VERUCCHIO,Comuni,Comuni,Enti territoriali / servizi comunali,Verucchio,Rimini,Emilia-Romagna,json,valido_localizzato,firmatario|attore,1,1,0,,,,1,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,attore|firmatario
026_0038,09_PISA PREF E PROV.txt,Comune di Vicopisano,Comune di Vicopisano,COMUNE DI VICOPISANO,Comuni,Comuni,Enti territoriali / servizi comunali,Vicopisano,Pisa,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,,,1,09_PISA PREF E PROV.txt,attore|firmatario
007_0004,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,Comune di Voghiera,Comune di Voghiera,COMUNE DI VOGHIERA,Comuni,Comuni,Enti territoriali / servizi comunali,Voghiera,Ferrara,Emilia-Romagna,json,valido_localizzato,firmatario|attore,1,1,0,,,,1,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,attore|firmatario
026_0039,09_PISA PREF E PROV.txt,Comune di Volterra,Comune di Volterra,COMUNE DI VOLTERRA,Comuni,Comuni,Enti territoriali / servizi comunali,Volterra,Pisa,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,,,1,09_PISA PREF E PROV.txt,attore|firmatario
005_0057,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,Comune di Zola Predosa,Comune di Zola Predosa,COMUNE DI ZOLA PREDOSA,Comuni,Comuni,Enti territoriali / servizi comunali,Zola Predosa,Bologna,Emilia-Romagna,json,valido_localizzato,firmatario|attore,1,1,0,,,,1,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,attore|firmatario
001_0020,07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt,Comune di residenza della donna,Comune di residenza della donna,COMUNE DI RESIDENZA DELLA DONNA,Comuni,Comuni,Enti territoriali / servizi comunali,,,,none,generico,attore,1,0,0,,Riceve segnalazioni e si occupa del caso sociale,,1,07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt,attore
025_0009,09_LUCCA PROV.txt,Comuni,Comuni,COMUNI,Comuni,Comuni,Enti territoriali / servizi comunali,,,Toscana,nome,generico,firmatario|attore,1,1,0,,Tutti i Comuni della provincia coinvolti,,1,09_LUCCA PROV.txt,attore|firmatario
004_0018,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,Consorzio Servizi Sociali di Imola,Consorzio Servizi Sociali di Imola,CONSORZIO SERVIZI SOCIALI DI IMOLA,Servizi sociali comunali,Servizi sociali comunali,Enti territoriali / servizi comunali,Imola,Bologna,Emilia-Romagna,json,valido_localizzato,attore,1,0,0,,ha gestito case rifugio area Imola,,1,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,attore
022_0024,09_FIRENZE Linee-di-indirizzo2024.txt,Fiorentina Nord Ovest: Servizi sociali,Fiorentina Nord Ovest: Servizi sociali,FIORENTINA NORD OVEST: SERVIZI SOCIALI,Servizi sociali comunali,Servizi sociali comunali,Enti territoriali / servizi comunali,,,Toscana,nome,valido_localizzato,attore,1,0,0,,Attori coinvolti nelle linee di indirizzo,,1,09_FIRENZE Linee-di-indirizzo2024.txt,attore
022_0025,09_FIRENZE Linee-di-indirizzo2024.txt,Fiorentina Sud Est: Servizi sociali,Fiorentina Sud Est: Servizi sociali,FIORENTINA SUD EST: SERVIZI SOCIALI,Servizi sociali comunali,Servizi sociali comunali,Enti territoriali / servizi comunali,,,Toscana,nome,valido_localizzato,attore,1,0,0,,Attori coinvolti nelle linee di indirizzo,,1,09_FIRENZE Linee-di-indirizzo2024.txt,attore
022_0026,09_FIRENZE Linee-di-indirizzo2024.txt,Mugello: Servizi sociali,Mugello: Servizi sociali,MUGELLO: SERVIZI SOCIALI,Servizi sociali comunali,Servizi sociali comunali,Enti territoriali / servizi comunali,,,Toscana,nome,valido_localizzato,attore,1,0,0,,Attori coinvolti nelle linee di indirizzo,,1,09_FIRENZE Linee-di-indirizzo2024.txt,attore
011_0016,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,Poli territoriali di Servizio Sociale,Poli territoriali di Servizio Sociale,POLI TERRITORIALI DI SERVIZIO SOCIALE,Servizi sociali comunali,Servizi sociali comunali,Enti territoriali / servizi comunali,,,,none,generico,attore,1,0,0,,Struttura di ascolto e accoglienza,,1,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,attore
017_0012,08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,Polizia Municipale,Polizia Municipale,POLIZIA MUNICIPALE,Polizia Municipale,Polizia Municipale,Enti territoriali / servizi comunali,,,,none,generico,attore,1,0,0,,,,1,08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,attore
017_0024,08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,Polizia Municipale Comune di Cavezzo,Polizia Municipale Comune di Cavezzo,POLIZIA MUNICIPALE COMUNE DI CAVEZZO,Polizia Municipale,Polizia Municipale,Enti territoriali / servizi comunali,Cavezzo,Modena,Emilia-Romagna,json,valido_localizzato,attore,1,0,0,,,,1,08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,attore
017_0025,08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,Polizia Municipale Comune di Finale Emilia,Polizia Municipale Comune di Finale Emilia,POLIZIA MUNICIPALE COMUNE DI FINALE EMILIA,Polizia Municipale,Polizia Municipale,Enti territoriali / servizi comunali,Finale Emilia,Modena,Emilia-Romagna,json,valido_localizzato,attore,1,0,0,,,,1,08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,attore
019_0025,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,Polizia Municipale di Casole d’Elsa,Polizia Municipale di Casole d'Elsa,POLIZIA MUNICIPALE DI CASOLE D'ELSA,Polizia Municipale,Polizia Municipale,Enti territoriali / servizi comunali,Casole d'Elsa,Siena,Toscana,json,valido_localizzato,soggetto_proponente|attore,1,0,1,,Firmatario/aderente,,1,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,attore|soggetto_proponente
019_0023,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,Polizia Municipale di Colle Val d’Elsa,Polizia Municipale di Colle Val d'Elsa,POLIZIA MUNICIPALE DI COLLE VAL D'ELSA,Polizia Municipale,Polizia Municipale,Enti territoriali / servizi comunali,Colle di Val d'Elsa,Siena,Toscana,json,valido_localizzato,attore,1,0,0,,Firmatario/aderente,,1,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,attore
019_0022,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,Polizia Municipale di Poggibonsi,Polizia Municipale di Poggibonsi,POLIZIA MUNICIPALE DI POGGIBONSI,Polizia Municipale,Polizia Municipale,Enti territoriali / servizi comunali,Poggibonsi,Siena,Toscana,json,valido_localizzato,soggetto_proponente|attore,1,0,1,,Firmatario/aderente,,1,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,attore|soggetto_proponente
019_0026,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,Polizia Municipale di Radicondoli,Polizia Municipale di Radicondoli,POLIZIA MUNICIPALE DI RADICONDOLI,Polizia Municipale,Polizia Municipale,Enti territoriali / servizi comunali,Radicondoli,Siena,Toscana,json,valido_localizzato,soggetto_proponente|attore,1,0,1,,Firmatario/aderente,,1,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,attore|soggetto_proponente
019_0024,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,Polizia Municipale di San Gimignano,Polizia Municipale di San Gimignano,POLIZIA MUNICIPALE DI SAN GIMIGNANO,Polizia Municipale,Polizia Municipale,Enti territoriali / servizi comunali,San Gimignano,Siena,Toscana,json,valido_localizzato,soggetto_proponente|attore,1,0,1,,Firmatario/aderente,,1,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,attore|soggetto_proponente
019_0021,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,Polizie Municipali dei Comuni della Valdelsa,Polizie Municipali dei Comuni della Valdelsa,POLIZIE MUNICIPALI DEI COMUNI DELLA VALDELSA,Polizia Municipale,Polizia Municipale,Enti territoriali / servizi comunali,,,Toscana,nome,valido_localizzato,attore,1,0,0,,Inclusi in firma singolarmente dai Comuni,,1,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,attore
022_0012,09_FIRENZE Linee-di-indirizzo2024.txt,Quartiere 5 del Comune di Firenze,Quartiere 5 del Comune di Firenze,QUARTIERE 5 DEL COMUNE DI FIRENZE,Comuni,Comuni,Enti territoriali / servizi comunali,Firenze,Firenze,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,Sede di uno degli sportelli territoriali Artemisia,,1,09_FIRENZE Linee-di-indirizzo2024.txt,attore|firmatario
022_0031,09_FIRENZE Linee-di-indirizzo2024.txt,Referente Emergenza Sociale (RES) di zona,Referente Emergenza Sociale (RES) di zona,REFERENTE EMERGENZA SOCIALE (RES) DI ZONA,Altro,Servizi sociali comunali,Enti territoriali / servizi comunali,,,Toscana,nome,valido_localizzato,attore,1,0,0,,Figura operativa,,1,09_FIRENZE Linee-di-indirizzo2024.txt,attore
019_0015,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,SEUS - Servizio Emergenza Urgenza Sociale,SEUS - Servizio Emergenza Urgenza Sociale,SEUS - SERVIZIO EMERGENZA URGENZA SOCIALE,Altro,Servizi sociali comunali,Enti territoriali / servizi comunali,,,Toscana,nome,valido_localizzato,attore,1,0,0,,Centrale operativa emergenza e unità territoriali,,2,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt | 09_FIRENZE Linee-di-indirizzo2024.txt,attore
017_0027,08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,Servizi Sociali Comune di Camposanto,Servizi Sociali Comune di Camposanto,SERVIZI SOCIALI COMUNE DI CAMPOSANTO,Servizi sociali comunali,Servizi sociali comunali,Enti territoriali / servizi comunali,Camposanto,Modena,Emilia-Romagna,json,valido_localizzato,attore,1,0,0,,,,1,08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,attore
